RPM,time,count,,,,,,Record time: 1582.458,,,delta_T,0.017604775,0.017604775
53.3,1118.484159,63533,,,,,,,,,,,
53.3,1118.501764,63534,,,,,,,,,,,
53.1,1118.519369,63535,,,,,,,,,,,
53.1,1118.536974,63536,,,,,,,,,,,
52.5,1118.554578,63537,,,,,,,,,,,
52.3,1118.572183,63538,,,,,,,,,,,
52.8,1118.589788,63539,,,,,,,,,,,
52.9,1118.607393,63540,,,,,,,,,,,
51.9,1118.624998,63541,,,,,,,,,,,
51.8,1118.642602,63542,,,,,,,,,,,
52.3,1118.660207,63543,,,,,,,,,,,
52.4,1118.677812,63544,,,,,,,,,,,
52.8,1118.695417,63545,,,,,,,,,,,
52.8,1118.713021,63546,,,,,,,,,,,
53,1118.730626,63547,,,,,,,,,,,
52.3,1118.748231,63548,,,,,,,,,,,
52.6,1118.765836,63549,,,,,,,,,,,
52.6,1118.783441,63550,,,,,,,,,,,
52.8,1118.801045,63551,,,,,,,,,,,
53.3,1118.81865,63552,,,,,,,,,,,
52.9,1118.836255,63553,,,,,,,,,,,
52.1,1118.85386,63554,,,,,,,,,,,
52.7,1118.871464,63555,,,,,,,,,,,
53.2,1118.889069,63556,,,,,,,,,,,
53.5,1118.906674,63557,,,,,,,,,,,
53.5,1118.924279,63558,,,,,,,,,,,
54.1,1118.941883,63559,,,,,,,,,,,
53.3,1118.959488,63560,,,,,,,,,,,
53.3,1118.977093,63561,,,,,,,,,,,
52.8,1118.994698,63562,,,,,,,,,,,
53.6,1119.012303,63563,,,,,,,,,,,
54.1,1119.029907,63564,,,,,,,,,,,
53.4,1119.047512,63565,,,,,,,,,,,
53,1119.065117,63566,,,,,,,,,,,
53,1119.082722,63567,,,,,,,,,,,
53.4,1119.100326,63568,,,,,,,,,,,
53.4,1119.117931,63569,,,,,,,,,,,
53.2,1119.135536,63570,,,,,,,,,,,
53.5,1119.153141,63571,,,,,,,,,,,
54.5,1119.170746,63572,,,,,,,,,,,
53.8,1119.18835,63573,,,,,,,,,,,
53.3,1119.205955,63574,,,,,,,,,,,
53.6,1119.22356,63575,,,,,,,,,,,
53.8,1119.241165,63576,,,,,,,,,,,
53.8,1119.258769,63577,,,,,,,,,,,
54.1,1119.276374,63578,,,,,,,,,,,
54.3,1119.293979,63579,,,,,,,,,,,
53.3,1119.311584,63580,,,,,,,,,,,
53.3,1119.329189,63581,,,,,,,,,,,
53.8,1119.346793,63582,,,,,,,,,,,
53.9,1119.364398,63583,,,,,,,,,,,
54.4,1119.382003,63584,,,,,,,,,,,
54.7,1119.399608,63585,,,,,,,,,,,
53.6,1119.417212,63586,,,,,,,,,,,
53.6,1119.434817,63587,,,,,,,,,,,
52.1,1119.452422,63588,,,,,,,,,,,
52.5,1119.470027,63589,,,,,,,,,,,
52.9,1119.487631,63590,,,,,,,,,,,
52.3,1119.505236,63591,,,,,,,,,,,
51.9,1119.522841,63592,,,,,,,,,,,
52,1119.540446,63593,,,,,,,,,,,
51.7,1119.558051,63594,,,,,,,,,,,
52,1119.575655,63595,,,,,,,,,,,
52.6,1119.59326,63596,,,,,,,,,,,
52.4,1119.610865,63597,,,,,,,,,,,
52.1,1119.62847,63598,,,,,,,,,,,
52.1,1119.646074,63599,,,,,,,,,,,
51.9,1119.663679,63600,,,,,,,,,,,
51.9,1119.681284,63601,,,,,,,,,,,
52.4,1119.698889,63602,,,,,,,,,,,
52.8,1119.716494,63603,,,,,,,,,,,
52.3,1119.734098,63604,,,,,,,,,,,
52.3,1119.751703,63605,,,,,,,,,,,
52.3,1119.769308,63606,,,,,,,,,,,
52.3,1119.786913,63607,,,,,,,,,,,
52.6,1119.804517,63608,,,,,,,,,,,
52.6,1119.822122,63609,,,,,,,,,,,
53.3,1119.839727,63610,,,,,,,,,,,
54.2,1119.857332,63611,,,,,,,,,,,
54.1,1119.874937,63612,,,,,,,,,,,
52.7,1119.892541,63613,,,,,,,,,,,
52.3,1119.910146,63614,,,,,,,,,,,
52.9,1119.927751,63615,,,,,,,,,,,
53,1119.945356,63616,,,,,,,,,,,
53,1119.96296,63617,,,,,,,,,,,
52.9,1119.980565,63618,,,,,,,,,,,
53,1119.99817,63619,,,,,,,,,,,
52.5,1120.015775,63620,,,,,,,,,,,
52.3,1120.03338,63621,,,,,,,,,,,
52.9,1120.050984,63622,,,,,,,,,,,
53.2,1120.068589,63623,,,,,,,,,,,
53.1,1120.086194,63624,,,,,,,,,,,
52.9,1120.103799,63625,,,,,,,,,,,
52.5,1120.121403,63626,,,,,,,,,,,
52.9,1120.139008,63627,,,,,,,,,,,
53.4,1120.156613,63628,,,,,,,,,,,
53.4,1120.174218,63629,,,,,,,,,,,
53.4,1120.191822,63630,,,,,,,,,,,
53.5,1120.209427,63631,,,,,,,,,,,
53.5,1120.227032,63632,,,,,,,,,,,
53.4,1120.244637,63633,,,,,,,,,,,
53.7,1120.262242,63634,,,,,,,,,,,
54.5,1120.279846,63635,,,,,,,,,,,
55.2,1120.297451,63636,,,,,,,,,,,
54.4,1120.315056,63637,,,,,,,,,,,
54.4,1120.332661,63638,,,,,,,,,,,
53.4,1120.350265,63639,,,,,,,,,,,
53.6,1120.36787,63640,,,,,,,,,,,
53.9,1120.385475,63641,,,,,,,,,,,
53.7,1120.40308,63642,,,,,,,,,,,
54.1,1120.420685,63643,,,,,,,,,,,
54.1,1120.438289,63644,,,,,,,,,,,
53.7,1120.455894,63645,,,,,,,,,,,
52.8,1120.473499,63646,,,,,,,,,,,
53.3,1120.491104,63647,,,,,,,,,,,
53.5,1120.508708,63648,,,,,,,,,,,
53.5,1120.526313,63649,,,,,,,,,,,
53.5,1120.543918,63650,,,,,,,,,,,
53.4,1120.561523,63651,,,,,,,,,,,
52.5,1120.579128,63652,,,,,,,,,,,
52.2,1120.596732,63653,,,,,,,,,,,
52.5,1120.614337,63654,,,,,,,,,,,
52.3,1120.631942,63655,,,,,,,,,,,
52.5,1120.649547,63656,,,,,,,,,,,
52.5,1120.667151,63657,,,,,,,,,,,
52.3,1120.684756,63658,,,,,,,,,,,
52.6,1120.702361,63659,,,,,,,,,,,
52.6,1120.719966,63660,,,,,,,,,,,
53.3,1120.737571,63661,,,,,,,,,,,
53.5,1120.755175,63662,,,,,,,,,,,
52.9,1120.77278,63663,,,,,,,,,,,
52,1120.790385,63664,,,,,,,,,,,
52,1120.80799,63665,,,,,,,,,,,
51.9,1120.825594,63666,,,,,,,,,,,
51.9,1120.843199,63667,,,,,,,,,,,
52.6,1120.860804,63668,,,,,,,,,,,
52.6,1120.878409,63669,,,,,,,,,,,
51.8,1120.896013,63670,,,,,,,,,,,
52,1120.913618,63671,,,,,,,,,,,
52,1120.931223,63672,,,,,,,,,,,
52.4,1120.948828,63673,,,,,,,,,,,
52.4,1120.966433,63674,,,,,,,,,,,
53.1,1120.984037,63675,,,,,,,,,,,
52.8,1121.001642,63676,,,,,,,,,,,
52.2,1121.019247,63677,,,,,,,,,,,
52.6,1121.036852,63678,,,,,,,,,,,
52.5,1121.054456,63679,,,,,,,,,,,
52.5,1121.072061,63680,,,,,,,,,,,
52.8,1121.089666,63681,,,,,,,,,,,
52.8,1121.107271,63682,,,,,,,,,,,
53.9,1121.124876,63683,,,,,,,,,,,
53.2,1121.14248,63684,,,,,,,,,,,
52.8,1121.160085,63685,,,,,,,,,,,
53.6,1121.17769,63686,,,,,,,,,,,
54.2,1121.195295,63687,,,,,,,,,,,
53.6,1121.212899,63688,,,,,,,,,,,
53.6,1121.230504,63689,,,,,,,,,,,
53.2,1121.248109,63690,,,,,,,,,,,
53.2,1121.265714,63691,,,,,,,,,,,
52.8,1121.283319,63692,,,,,,,,,,,
52.7,1121.300923,63693,,,,,,,,,,,
53.3,1121.318528,63694,,,,,,,,,,,
53.7,1121.336133,63695,,,,,,,,,,,
53.3,1121.353738,63696,,,,,,,,,,,
53,1121.371342,63697,,,,,,,,,,,
53.2,1121.388947,63698,,,,,,,,,,,
53.2,1121.406552,63699,,,,,,,,,,,
53.8,1121.424157,63700,,,,,,,,,,,
53.8,1121.441762,63701,,,,,,,,,,,
54.1,1121.459366,63702,,,,,,,,,,,
53.6,1121.476971,63703,,,,,,,,,,,
53.5,1121.494576,63704,,,,,,,,,,,
53.4,1121.512181,63705,,,,,,,,,,,
53.6,1121.529785,63706,,,,,,,,,,,
54.4,1121.54739,63707,,,,,,,,,,,
54.5,1121.564995,63708,,,,,,,,,,,
53.9,1121.5826,63709,,,,,,,,,,,
53.9,1121.600204,63710,,,,,,,,,,,
54.4,1121.617809,63711,,,,,,,,,,,
54.4,1121.635414,63712,,,,,,,,,,,
53.9,1121.653019,63713,,,,,,,,,,,
53.4,1121.670624,63714,,,,,,,,,,,
53.2,1121.688228,63715,,,,,,,,,,,
52.4,1121.705833,63716,,,,,,,,,,,
51.6,1121.723438,63717,,,,,,,,,,,
52.2,1121.741043,63718,,,,,,,,,,,
52.2,1121.758647,63719,,,,,,,,,,,
52.6,1121.776252,63720,,,,,,,,,,,
52.2,1121.793857,63721,,,,,,,,,,,
52.2,1121.811462,63722,,,,,,,,,,,
52.1,1121.829067,63723,,,,,,,,,,,
51.8,1121.846671,63724,,,,,,,,,,,
51.4,1121.864276,63725,,,,,,,,,,,
52.1,1121.881881,63726,,,,,,,,,,,
52.5,1121.899486,63727,,,,,,,,,,,
52.4,1121.91709,63728,,,,,,,,,,,
52.2,1121.934695,63729,,,,,,,,,,,
51.8,1121.9523,63730,,,,,,,,,,,
51.8,1121.969905,63731,,,,,,,,,,,
52.6,1121.98751,63732,,,,,,,,,,,
52.6,1122.005114,63733,,,,,,,,,,,
53.1,1122.022719,63734,,,,,,,,,,,
53.1,1122.040324,63735,,,,,,,,,,,
53.1,1122.057929,63736,,,,,,,,,,,
52.9,1122.075533,63737,,,,,,,,,,,
52.7,1122.093138,63738,,,,,,,,,,,
53.2,1122.110743,63739,,,,,,,,,,,
52.9,1122.128348,63740,,,,,,,,,,,
52,1122.145952,63741,,,,,,,,,,,
52,1122.163557,63742,,,,,,,,,,,
52.1,1122.181162,63743,,,,,,,,,,,
52.8,1122.198767,63744,,,,,,,,,,,
52.8,1122.216372,63745,,,,,,,,,,,
53,1122.233976,63746,,,,,,,,,,,
53,1122.251581,63747,,,,,,,,,,,
52.2,1122.269186,63748,,,,,,,,,,,
52.3,1122.286791,63749,,,,,,,,,,,
53,1122.304395,63750,,,,,,,,,,,
53.1,1122.322,63751,,,,,,,,,,,
53.3,1122.339605,63752,,,,,,,,,,,
53.3,1122.35721,63753,,,,,,,,,,,
52.9,1122.374815,63754,,,,,,,,,,,
52.2,1122.392419,63755,,,,,,,,,,,
53.2,1122.410024,63756,,,,,,,,,,,
53.2,1122.427629,63757,,,,,,,,,,,
53.9,1122.445234,63758,,,,,,,,,,,
54.2,1122.462838,63759,,,,,,,,,,,
54.1,1122.480443,63760,,,,,,,,,,,
54.1,1122.498048,63761,,,,,,,,,,,
54,1122.515653,63762,,,,,,,,,,,
54,1122.533258,63763,,,,,,,,,,,
53.8,1122.550862,63764,,,,,,,,,,,
54.2,1122.568467,63765,,,,,,,,,,,
54.4,1122.586072,63766,,,,,,,,,,,
53.7,1122.603677,63767,,,,,,,,,,,
53.2,1122.621281,63768,,,,,,,,,,,
53.6,1122.638886,63769,,,,,,,,,,,
53.8,1122.656491,63770,,,,,,,,,,,
54,1122.674096,63771,,,,,,,,,,,
54.2,1122.691701,63772,,,,,,,,,,,
53.5,1122.709305,63773,,,,,,,,,,,
53.5,1122.72691,63774,,,,,,,,,,,
53,1122.744515,63775,,,,,,,,,,,
53.2,1122.76212,63776,,,,,,,,,,,
53.5,1122.779724,63777,,,,,,,,,,,
53.6,1122.797329,63778,,,,,,,,,,,
53,1122.814934,63779,,,,,,,,,,,
52.1,1122.832539,63780,,,,,,,,,,,
52.4,1122.850143,63781,,,,,,,,,,,
52.7,1122.867748,63782,,,,,,,,,,,
53,1122.885353,63783,,,,,,,,,,,
53,1122.902958,63784,,,,,,,,,,,
53.4,1122.920563,63785,,,,,,,,,,,
53.3,1122.938167,63786,,,,,,,,,,,
52.4,1122.955772,63787,,,,,,,,,,,
51.9,1122.973377,63788,,,,,,,,,,,
52.3,1122.990982,63789,,,,,,,,,,,
52.7,1123.008586,63790,,,,,,,,,,,
52.2,1123.026191,63791,,,,,,,,,,,
51.6,1123.043796,63792,,,,,,,,,,,
51.6,1123.061401,63793,,,,,,,,,,,
51.6,1123.079006,63794,,,,,,,,,,,
51.9,1123.09661,63795,,,,,,,,,,,
51.9,1123.114215,63796,,,,,,,,,,,
52,1123.13182,63797,,,,,,,,,,,
52.8,1123.149425,63798,,,,,,,,,,,
52.4,1123.167029,63799,,,,,,,,,,,
51.8,1123.184634,63800,,,,,,,,,,,
52,1123.202239,63801,,,,,,,,,,,
52.2,1123.219844,63802,,,,,,,,,,,
52.6,1123.237449,63803,,,,,,,,,,,
52.6,1123.255053,63804,,,,,,,,,,,
53.1,1123.272658,63805,,,,,,,,,,,
52.5,1123.290263,63806,,,,,,,,,,,
52.3,1123.307868,63807,,,,,,,,,,,
52.9,1123.325472,63808,,,,,,,,,,,
53.1,1123.343077,63809,,,,,,,,,,,
53.6,1123.360682,63810,,,,,,,,,,,
54.4,1123.378287,63811,,,,,,,,,,,
53.9,1123.395892,63812,,,,,,,,,,,
53.9,1123.413496,63813,,,,,,,,,,,
52.5,1123.431101,63814,,,,,,,,,,,
52.6,1123.448706,63815,,,,,,,,,,,
53.3,1123.466311,63816,,,,,,,,,,,
53.1,1123.483915,63817,,,,,,,,,,,
52.9,1123.50152,63818,,,,,,,,,,,
52.9,1123.519125,63819,,,,,,,,,,,
52.7,1123.53673,63820,,,,,,,,,,,
52.7,1123.554334,63821,,,,,,,,,,,
53.6,1123.571939,63822,,,,,,,,,,,
53.7,1123.589544,63823,,,,,,,,,,,
53.4,1123.607149,63824,,,,,,,,,,,
53.4,1123.624754,63825,,,,,,,,,,,
53.1,1123.642358,63826,,,,,,,,,,,
53.1,1123.659963,63827,,,,,,,,,,,
53.5,1123.677568,63828,,,,,,,,,,,
54.2,1123.695173,63829,,,,,,,,,,,
53.9,1123.712777,63830,,,,,,,,,,,
53.9,1123.730382,63831,,,,,,,,,,,
53.5,1123.747987,63832,,,,,,,,,,,
53.7,1123.765592,63833,,,,,,,,,,,
54,1123.783197,63834,,,,,,,,,,,
54.1,1123.800801,63835,,,,,,,,,,,
54.1,1123.818406,63836,,,,,,,,,,,
54.9,1123.836011,63837,,,,,,,,,,,
55.4,1123.853616,63838,,,,,,,,,,,
53.8,1123.87122,63839,,,,,,,,,,,
52.6,1123.888825,63840,,,,,,,,,,,
53.3,1123.90643,63841,,,,,,,,,,,
53.4,1123.924035,63842,,,,,,,,,,,
52.9,1123.94164,63843,,,,,,,,,,,
52.8,1123.959244,63844,,,,,,,,,,,
52.4,1123.976849,63845,,,,,,,,,,,
52.4,1123.994454,63846,,,,,,,,,,,
51.9,1124.012059,63847,,,,,,,,,,,
52.3,1124.029663,63848,,,,,,,,,,,
52.4,1124.047268,63849,,,,,,,,,,,
52.2,1124.064873,63850,,,,,,,,,,,
52.1,1124.082478,63851,,,,,,,,,,,
51.6,1124.100083,63852,,,,,,,,,,,
51.8,1124.117687,63853,,,,,,,,,,,
52.3,1124.135292,63854,,,,,,,,,,,
52.3,1124.152897,63855,,,,,,,,,,,
52.5,1124.170502,63856,,,,,,,,,,,
52.5,1124.188106,63857,,,,,,,,,,,
52.3,1124.205711,63858,,,,,,,,,,,
52.3,1124.223316,63859,,,,,,,,,,,
52.7,1124.240921,63860,,,,,,,,,,,
53.5,1124.258525,63861,,,,,,,,,,,
54,1124.27613,63862,,,,,,,,,,,
53.1,1124.293735,63863,,,,,,,,,,,
52,1124.31134,63864,,,,,,,,,,,
52.3,1124.328945,63865,,,,,,,,,,,
52.5,1124.346549,63866,,,,,,,,,,,
52.2,1124.364154,63867,,,,,,,,,,,
52.2,1124.381759,63868,,,,,,,,,,,
52.2,1124.399364,63869,,,,,,,,,,,
52.9,1124.416968,63870,,,,,,,,,,,
53,1124.434573,63871,,,,,,,,,,,
51.9,1124.452178,63872,,,,,,,,,,,
52,1124.469783,63873,,,,,,,,,,,
52.8,1124.487388,63874,,,,,,,,,,,
52.7,1124.504992,63875,,,,,,,,,,,
53,1124.522597,63876,,,,,,,,,,,
52.7,1124.540202,63877,,,,,,,,,,,
52.7,1124.557807,63878,,,,,,,,,,,
52.1,1124.575411,63879,,,,,,,,,,,
52.5,1124.593016,63880,,,,,,,,,,,
52.9,1124.610621,63881,,,,,,,,,,,
52.9,1124.628226,63882,,,,,,,,,,,
53.4,1124.645831,63883,,,,,,,,,,,
53.2,1124.663435,63884,,,,,,,,,,,
53.1,1124.68104,63885,,,,,,,,,,,
53.6,1124.698645,63886,,,,,,,,,,,
54.3,1124.71625,63887,,,,,,,,,,,
54.3,1124.733854,63888,,,,,,,,,,,
54.4,1124.751459,63889,,,,,,,,,,,
53.7,1124.769064,63890,,,,,,,,,,,
53.2,1124.786669,63891,,,,,,,,,,,
53.3,1124.804273,63892,,,,,,,,,,,
53.4,1124.821878,63893,,,,,,,,,,,
53.8,1124.839483,63894,,,,,,,,,,,
54.2,1124.857088,63895,,,,,,,,,,,
53.5,1124.874693,63896,,,,,,,,,,,
53.5,1124.892297,63897,,,,,,,,,,,
53.2,1124.909902,63898,,,,,,,,,,,
53.6,1124.927507,63899,,,,,,,,,,,
53.8,1124.945112,63900,,,,,,,,,,,
54.1,1124.962716,63901,,,,,,,,,,,
54,1124.980321,63902,,,,,,,,,,,
53.1,1124.997926,63903,,,,,,,,,,,
53,1125.015531,63904,,,,,,,,,,,
53.1,1125.033136,63905,,,,,,,,,,,
53.1,1125.05074,63906,,,,,,,,,,,
53,1125.068345,63907,,,,,,,,,,,
53.9,1125.08595,63908,,,,,,,,,,,
53.3,1125.103555,63909,,,,,,,,,,,
53.3,1125.121159,63910,,,,,,,,,,,
52.8,1125.138764,63911,,,,,,,,,,,
53.2,1125.156369,63912,,,,,,,,,,,
53.4,1125.173974,63913,,,,,,,,,,,
52.8,1125.191579,63914,,,,,,,,,,,
52.5,1125.209183,63915,,,,,,,,,,,
52.4,1125.226788,63916,,,,,,,,,,,
51.8,1125.244393,63917,,,,,,,,,,,
51.5,1125.261998,63918,,,,,,,,,,,
51.5,1125.279602,63919,,,,,,,,,,,
52,1125.297207,63920,,,,,,,,,,,
52.6,1125.314812,63921,,,,,,,,,,,
52.4,1125.332417,63922,,,,,,,,,,,
52,1125.350022,63923,,,,,,,,,,,
51.9,1125.367626,63924,,,,,,,,,,,
51.9,1125.385231,63925,,,,,,,,,,,
52.4,1125.402836,63926,,,,,,,,,,,
52.7,1125.420441,63927,,,,,,,,,,,
52.4,1125.438045,63928,,,,,,,,,,,
52.2,1125.45565,63929,,,,,,,,,,,
52.2,1125.473255,63930,,,,,,,,,,,
52.1,1125.49086,63931,,,,,,,,,,,
52.1,1125.508464,63932,,,,,,,,,,,
53,1125.526069,63933,,,,,,,,,,,
53.5,1125.543674,63934,,,,,,,,,,,
53.1,1125.561279,63935,,,,,,,,,,,
53,1125.578884,63936,,,,,,,,,,,
53.7,1125.596488,63937,,,,,,,,,,,
53.6,1125.614093,63938,,,,,,,,,,,
53,1125.631698,63939,,,,,,,,,,,
53.5,1125.649303,63940,,,,,,,,,,,
53.5,1125.666907,63941,,,,,,,,,,,
53,1125.684512,63942,,,,,,,,,,,
52,1125.702117,63943,,,,,,,,,,,
52,1125.719722,63944,,,,,,,,,,,
52.4,1125.737327,63945,,,,,,,,,,,
53,1125.754931,63946,,,,,,,,,,,
53.1,1125.772536,63947,,,,,,,,,,,
53.1,1125.790141,63948,,,,,,,,,,,
52.9,1125.807746,63949,,,,,,,,,,,
52.9,1125.82535,63950,,,,,,,,,,,
52.5,1125.842955,63951,,,,,,,,,,,
52.8,1125.86056,63952,,,,,,,,,,,
53.4,1125.878165,63953,,,,,,,,,,,
53.7,1125.89577,63954,,,,,,,,,,,
53.5,1125.913374,63955,,,,,,,,,,,
53.1,1125.930979,63956,,,,,,,,,,,
52.9,1125.948584,63957,,,,,,,,,,,
53.5,1125.966189,63958,,,,,,,,,,,
54.4,1125.983793,63959,,,,,,,,,,,
54.4,1126.001398,63960,,,,,,,,,,,
54.4,1126.019003,63961,,,,,,,,,,,
54,1126.036608,63962,,,,,,,,,,,
54.2,1126.054213,63963,,,,,,,,,,,
54.6,1126.071817,63964,,,,,,,,,,,
54.2,1126.089422,63965,,,,,,,,,,,
54.1,1126.107027,63966,,,,,,,,,,,
54.1,1126.124632,63967,,,,,,,,,,,
53.2,1126.142236,63968,,,,,,,,,,,
52.7,1126.159841,63969,,,,,,,,,,,
53.2,1126.177446,63970,,,,,,,,,,,
53.4,1126.195051,63971,,,,,,,,,,,
53.4,1126.212655,63972,,,,,,,,,,,
53.2,1126.23026,63973,,,,,,,,,,,
52.9,1126.247865,63974,,,,,,,,,,,
51.9,1126.26547,63975,,,,,,,,,,,
51.9,1126.283075,63976,,,,,,,,,,,
52.3,1126.300679,63977,,,,,,,,,,,
52.1,1126.318284,63978,,,,,,,,,,,
52.5,1126.335889,63979,,,,,,,,,,,
52.3,1126.353494,63980,,,,,,,,,,,
52.3,1126.371098,63981,,,,,,,,,,,
52.3,1126.388703,63982,,,,,,,,,,,
51.1,1126.406308,63983,,,,,,,,,,,
51.9,1126.423913,63984,,,,,,,,,,,
52.7,1126.441518,63985,,,,,,,,,,,
52.9,1126.459122,63986,,,,,,,,,,,
53.3,1126.476727,63987,,,,,,,,,,,
53.2,1126.494332,63988,,,,,,,,,,,
52.8,1126.511937,63989,,,,,,,,,,,
52.2,1126.529541,63990,,,,,,,,,,,
52.4,1126.547146,63991,,,,,,,,,,,
52.4,1126.564751,63992,,,,,,,,,,,
53,1126.582356,63993,,,,,,,,,,,
52.5,1126.599961,63994,,,,,,,,,,,
51.7,1126.617565,63995,,,,,,,,,,,
52,1126.63517,63996,,,,,,,,,,,
52.4,1126.652775,63997,,,,,,,,,,,
52.5,1126.67038,63998,,,,,,,,,,,
53.1,1126.687984,63999,,,,,,,,,,,
52.8,1126.705589,64000,,,,,,,,,,,
52,1126.723194,64001,,,,,,,,,,,
52,1126.740799,64002,,,,,,,,,,,
52.5,1126.758404,64003,,,,,,,,,,,
52.9,1126.776008,64004,,,,,,,,,,,
53,1126.793613,64005,,,,,,,,,,,
53.3,1126.811218,64006,,,,,,,,,,,
52.5,1126.828823,64007,,,,,,,,,,,
52.2,1126.846427,64008,,,,,,,,,,,
53.1,1126.864032,64009,,,,,,,,,,,
53.3,1126.881637,64010,,,,,,,,,,,
53.7,1126.899242,64011,,,,,,,,,,,
54.2,1126.916846,64012,,,,,,,,,,,
54.2,1126.934451,64013,,,,,,,,,,,
54.1,1126.952056,64014,,,,,,,,,,,
53,1126.969661,64015,,,,,,,,,,,
52.9,1126.987266,64016,,,,,,,,,,,
54,1127.00487,64017,,,,,,,,,,,
54.2,1127.022475,64018,,,,,,,,,,,
54.2,1127.04008,64019,,,,,,,,,,,
53.1,1127.057685,64020,,,,,,,,,,,
53,1127.075289,64021,,,,,,,,,,,
53.5,1127.092894,64022,,,,,,,,,,,
53.5,1127.110499,64023,,,,,,,,,,,
53.3,1127.128104,64024,,,,,,,,,,,
53.9,1127.145709,64025,,,,,,,,,,,
54.3,1127.163313,64026,,,,,,,,,,,
53.5,1127.180918,64027,,,,,,,,,,,
53.3,1127.198523,64028,,,,,,,,,,,
53.7,1127.216128,64029,,,,,,,,,,,
53.9,1127.233732,64030,,,,,,,,,,,
54.2,1127.251337,64031,,,,,,,,,,,
54.2,1127.268942,64032,,,,,,,,,,,
53.1,1127.286547,64033,,,,,,,,,,,
53.1,1127.304152,64034,,,,,,,,,,,
53.3,1127.321756,64035,,,,,,,,,,,
53.6,1127.339361,64036,,,,,,,,,,,
53.9,1127.356966,64037,,,,,,,,,,,
54.5,1127.374571,64038,,,,,,,,,,,
54,1127.392175,64039,,,,,,,,,,,
52.3,1127.40978,64040,,,,,,,,,,,
52,1127.427385,64041,,,,,,,,,,,
52.5,1127.44499,64042,,,,,,,,,,,
52.3,1127.462594,64043,,,,,,,,,,,
52,1127.480199,64044,,,,,,,,,,,
52,1127.497804,64045,,,,,,,,,,,
52,1127.515409,64046,,,,,,,,,,,
51.7,1127.533014,64047,,,,,,,,,,,
51.6,1127.550618,64048,,,,,,,,,,,
52.3,1127.568223,64049,,,,,,,,,,,
52.6,1127.585828,64050,,,,,,,,,,,
52.3,1127.603433,64051,,,,,,,,,,,
52,1127.621037,64052,,,,,,,,,,,
52,1127.638642,64053,,,,,,,,,,,
51.7,1127.656247,64054,,,,,,,,,,,
51.9,1127.673852,64055,,,,,,,,,,,
52.7,1127.691457,64056,,,,,,,,,,,
52.7,1127.709061,64057,,,,,,,,,,,
52.6,1127.726666,64058,,,,,,,,,,,
52.2,1127.744271,64059,,,,,,,,,,,
52.4,1127.761876,64060,,,,,,,,,,,
52.5,1127.77948,64061,,,,,,,,,,,
52.8,1127.797085,64062,,,,,,,,,,,
53.6,1127.81469,64063,,,,,,,,,,,
54.4,1127.832295,64064,,,,,,,,,,,
54.4,1127.8499,64065,,,,,,,,,,,
53.6,1127.867504,64066,,,,,,,,,,,
52.1,1127.885109,64067,,,,,,,,,,,
52.4,1127.902714,64068,,,,,,,,,,,
53.1,1127.920319,64069,,,,,,,,,,,
52.8,1127.937923,64070,,,,,,,,,,,
52.9,1127.955528,64071,,,,,,,,,,,
52.9,1127.973133,64072,,,,,,,,,,,
52.4,1127.990738,64073,,,,,,,,,,,
52.6,1128.008343,64074,,,,,,,,,,,
53.1,1128.025947,64075,,,,,,,,,,,
53.1,1128.043552,64076,,,,,,,,,,,
53.2,1128.061157,64077,,,,,,,,,,,
53.2,1128.078762,64078,,,,,,,,,,,
52.9,1128.096366,64079,,,,,,,,,,,
52.6,1128.113971,64080,,,,,,,,,,,
53.2,1128.131576,64081,,,,,,,,,,,
53.5,1128.149181,64082,,,,,,,,,,,
53.5,1128.166785,64083,,,,,,,,,,,
53.6,1128.18439,64084,,,,,,,,,,,
53.6,1128.201995,64085,,,,,,,,,,,
53.6,1128.2196,64086,,,,,,,,,,,
53.6,1128.237205,64087,,,,,,,,,,,
54,1128.254809,64088,,,,,,,,,,,
55,1128.272414,64089,,,,,,,,,,,
55.1,1128.290019,64090,,,,,,,,,,,
54,1128.307624,64091,,,,,,,,,,,
53.3,1128.325228,64092,,,,,,,,,,,
53.9,1128.342833,64093,,,,,,,,,,,
53.9,1128.360438,64094,,,,,,,,,,,
53.8,1128.378043,64095,,,,,,,,,,,
53.7,1128.395648,64096,,,,,,,,,,,
53.7,1128.413252,64097,,,,,,,,,,,
54,1128.430857,64098,,,,,,,,,,,
53.2,1128.448462,64099,,,,,,,,,,,
52.7,1128.466067,64100,,,,,,,,,,,
53.3,1128.483671,64101,,,,,,,,,,,
53.2,1128.501276,64102,,,,,,,,,,,
53.3,1128.518881,64103,,,,,,,,,,,
52.8,1128.536486,64104,,,,,,,,,,,
52,1128.554091,64105,,,,,,,,,,,
52,1128.571695,64106,,,,,,,,,,,
52.2,1128.5893,64107,,,,,,,,,,,
52.2,1128.606905,64108,,,,,,,,,,,
52.2,1128.62451,64109,,,,,,,,,,,
52.7,1128.642114,64110,,,,,,,,,,,
52.5,1128.659719,64111,,,,,,,,,,,
52.3,1128.677324,64112,,,,,,,,,,,
52.9,1128.694929,64113,,,,,,,,,,,
53.5,1128.712534,64114,,,,,,,,,,,
53.4,1128.730138,64115,,,,,,,,,,,
52.1,1128.747743,64116,,,,,,,,,,,
51.9,1128.765348,64117,,,,,,,,,,,
51.9,1128.782953,64118,,,,,,,,,,,
51.8,1128.800557,64119,,,,,,,,,,,
