RPM,Time,count,Final
45.3,20.9088,1188,
45.3,20.9264,1189,
45.2,20.944,1190,
45.5,20.9616,1191,
46.1,20.9792,1192,
45.6,20.9968,1193,
44.7,21.0144,1194,
45.1,21.032,1195,
45.4,21.0496,1196,
45.2,21.0672,1197,
45.5,21.0848,1198,
45.5,21.1024,1199,
45.8,21.12,1200,
45.6,21.1376,1201,
44.9,21.1552,1202,
44.2,21.1728,1203,
44.3,21.1904,1204,
44.7,21.208,1205,
44.7,21.2256,1206,
44.3,21.2432,1207,
44,21.2608,1208,
44,21.2784,1209,
43.9,21.296,1210,
44,21.3136,1211,
43.9,21.3312,1212,
44.4,21.3488,1213,
45,21.3664,1214,
45,21.384,1215,
45,21.4016,1216,
43.9,21.4192,1217,
43.9,21.4368,1218,
43.1,21.4544,1219,
41.6,21.472,1220,
40.6,21.4896,1221,
39.9,21.5072,1222,
39,21.5248,1223,
37.9,21.5424,1224,
37.2,21.56,1225,
37.1,21.5776,1226,
36.7,21.5952,1227,
36.7,21.6128,1228,
36.8,21.6304,1229,
37.3,21.648,1230,
37.2,21.6656,1231,
36.8,21.6832,1232,
36.4,21.7008,1233,
36.4,21.7184,1234,
38,21.736,1235,
38.7,21.7536,1236,
38.7,21.7712,1237,
38.5,21.7888,1238,
38.5,21.8064,1239,
38.5,21.824,1240,
39.1,21.8416,1241,
39.1,21.8592,1242,
39,21.8768,1243,
39.2,21.8944,1244,
38.3,21.912,1245,
38.8,21.9296,1246,
38.8,21.9472,1247,
38.8,21.9648,1248,
39.7,21.9824,1249,
39.1,22,1250,
39.1,22.0176,1251,
39,22.0352,1252,
39,22.0528,1253,
38.9,22.0704,1254,
38.3,22.088,1255,
38.2,22.1056,1256,
38.9,22.1232,1257,
39.1,22.1408,1258,
39.1,22.1584,1259,
38.2,22.176,1260,
38.2,22.1936,1261,
37.6,22.2112,1262,
37,22.2288,1263,
36.7,22.2464,1264,
36.8,22.264,1265,
37.3,22.2816,1266,
37.8,22.2992,1267,
37.7,22.3168,1268,
37.7,22.3344,1269,
36.9,22.352,1270,
35.3,22.3696,1271,
34.9,22.3872,1272,
36.1,22.4048,1273,
36.7,22.4224,1274,
36.2,22.44,1275,
36.7,22.4576,1276,
36.7,22.4752,1277,
36.7,22.4928,1278,
36.3,22.5104,1279,
36.1,22.528,1280,
35.9,22.5456,1281,
35.2,22.5632,1282,
35.2,22.5808,1283,
36,22.5984,1284,
36.5,22.616,1285,
36.5,22.6336,1286,
36.9,22.6512,1287,
35.4,22.6688,1288,
35.4,22.6864,1289,
35.4,22.704,1290,
34.7,22.7216,1291,
35.1,22.7392,1292,
34.5,22.7568,1293,
34.5,22.7744,1294,
36,22.792,1295,
36.3,22.8096,1296,
36.3,22.8272,1297,
35.9,22.8448,1298,
35.5,22.8624,1299,
35.5,22.88,1300,
35.5,22.8976,1301,
35.7,22.9152,1302,
35.1,22.9328,1303,
35.8,22.9504,1304,
35.8,22.968,1305,
37.7,22.9856,1306,
38.5,23.0032,1307,
38.5,23.0208,1308,
39.1,23.0384,1309,
39.5,23.056,1310,
38.8,23.0736,1311,
38.8,23.0912,1312,
39,23.1088,1313,
40.4,23.1264,1314,
40,23.144,1315,
40,23.1616,1316,
40,23.1792,1317,
40.5,23.1968,1318,
40.9,23.2144,1319,
40,23.232,1320,
40,23.2496,1321,
40,23.2672,1322,
41.4,23.2848,1323,
41.4,23.3024,1324,
41,23.32,1325,
41,23.3376,1326,
41.5,23.3552,1327,
41.5,23.3728,1328,
42.4,23.3904,1329,
42.4,23.408,1330,
41.8,23.4256,1331,
41.8,23.4432,1332,
43.2,23.4608,1333,
44,23.4784,1334,
43.3,23.496,1335,
43.6,23.5136,1336,
43.6,23.5312,1337,
44,23.5488,1338,
44.8,23.5664,1339,
44.9,23.584,1340,
44.3,23.6016,1341,
44.3,23.6192,1342,
43.6,23.6368,1343,
43.6,23.6544,1344,
43.5,23.672,1345,
43.3,23.6896,1346,
43.5,23.7072,1347,
43.8,23.7248,1348,
43.2,23.7424,1349,
43.2,23.76,1350,
42.8,23.7776,1351,
42.8,23.7952,1352,
42.5,23.8128,1353,
42.1,23.8304,1354,
42.6,23.848,1355,
42.5,23.8656,1356,
41.6,23.8832,1357,
41.8,23.9008,1358,
42.1,23.9184,1359,
41.4,23.936,1360,
41.3,23.9536,1361,
42.4,23.9712,1362,
42.4,23.9888,1363,
42.9,24.0064,1364,
42.9,24.024,1365,
42.4,24.0416,1366,
42.4,24.0592,1367,
42.4,24.0768,1368,
42.4,24.0944,1369,
42.6,24.112,1370,
42.5,24.1296,1371,
42.5,24.1472,1372,
42.2,24.1648,1373,
42.1,24.1824,1374,
41.4,24.2,1375,
41.4,24.2176,1376,
41.2,24.2352,1377,
41.7,24.2528,1378,
41.7,24.2704,1379,
42.1,24.288,1380,
42.1,24.3056,1381,
41.2,24.3232,1382,
41,24.3408,1383,
40.6,24.3584,1384,
40.6,24.376,1385,
40.4,24.3936,1386,
41.3,24.4112,1387,
41.3,24.4288,1388,
40.8,24.4464,1389,
40.8,24.464,1390,
40.6,24.4816,1391,
40.4,24.4992,1392,
39.8,24.5168,1393,
40.6,24.5344,1394,
40.7,24.552,1395,
40.7,24.5696,1396,
40.7,24.5872,1397,
40.8,24.6048,1398,
40.8,24.6224,1399,
41.3,24.64,1400,
41.3,24.6576,1401,
41.3,24.6752,1402,
41.3,24.6928,1403,
40.7,24.7104,1404,
43.3,24.728,1405,
45.8,24.7456,1406,
46.4,24.7632,1407,
46.4,24.7808,1408,
47.3,24.7984,1409,
48.2,24.816,1410,
48.5,24.8336,1411,
48.9,24.8512,1412,
49.1,24.8688,1413,
49.1,24.8864,1414,
49,24.904,1415,
48.8,24.9216,1416,
48.8,24.9392,1417,
48.1,24.9568,1418,
48.9,24.9744,1419,
49.1,24.992,1420,
49.1,25.0096,1421,
49.1,25.0272,1422,
48.9,25.0448,1423,
48.9,25.0624,1424,
48.8,25.08,1425,
48.8,25.0976,1426,
48.3,25.1152,1427,
47.8,25.1328,1428,
47.9,25.1504,1429,
48.1,25.168,1430,
47.5,25.1856,1431,
46.9,25.2032,1432,
47.1,25.2208,1433,
47.6,25.2384,1434,
47.6,25.256,1435,
47.6,25.2736,1436,
47.6,25.2912,1437,
47.9,25.3088,1438,
48,25.3264,1439,
47.3,25.344,1440,
47.2,25.3616,1441,
47.6,25.3792,1442,
47.6,25.3968,1443,
47.8,25.4144,1444,
48,25.432,1445,
48.3,25.4496,1446,
47.8,25.4672,1447,
47.1,25.4848,1448,
47.7,25.5024,1449,
48.5,25.52,1450,
48.8,25.5376,1451,
48.8,25.5552,1452,
49.1,25.5728,1453,
49.1,25.5904,1454,
49.1,25.608,1455,
48.8,25.6256,1456,
48.3,25.6432,1457,
48.2,25.6608,1458,
48.6,25.6784,1459,
48.7,25.696,1460,
48,25.7136,1461,
47.6,25.7312,1462,
48,25.7488,1463,
48.1,25.7664,1464,
48.1,25.784,1465,
48.7,25.8016,1466,
48.7,25.8192,1467,
48.6,25.8368,1468,
47.9,25.8544,1469,
48,25.872,1470,
48.4,25.8896,1471,
48.4,25.9072,1472,
49,25.9248,1473,
49,25.9424,1474,
49,25.96,1475,
49.4,25.9776,1476,
48.1,25.9952,1477,
48.2,26.0128,1478,
49.2,26.0304,1479,
49.4,26.048,1480,
49.7,26.0656,1481,
50.1,26.0832,1482,
50.1,26.1008,1483,
49.7,26.1184,1484,
49.3,26.136,1485,
49.3,26.1536,1486,
49.4,26.1712,1487,
49.7,26.1888,1488,
49.5,26.2064,1489,
48.7,26.224,1490,
48.6,26.2416,1491,
48.6,26.2592,1492,
48.6,26.2768,1493,
49,26.2944,1494,
48.8,26.312,1495,
48.8,26.3296,1496,
48.1,26.3472,1497,
47.8,26.3648,1498,
47.6,26.3824,1499,
47.6,26.4,1500,
48,26.4176,1501,
48.1,26.4352,1502,
47.4,26.4528,1503,
47.5,26.4704,1504,
47.8,26.488,1505,
47.9,26.5056,1506,
47.9,26.5232,1507,
48.4,26.5408,1508,
49.2,26.5584,1509,
49.5,26.576,1510,
48.7,26.5936,1511,
48.7,26.6112,1512,
47.4,26.6288,1513,
47.6,26.6464,1514,
48.2,26.664,1515,
48.2,26.6816,1516,
48.2,26.6992,1517,
47.8,26.7168,1518,
47.6,26.7344,1519,
47.7,26.752,1520,
47.4,26.7696,1521,
47.7,26.7872,1522,
48.3,26.8048,1523,
48.4,26.8224,1524,
48.2,26.84,1525,
47.8,26.8576,1526,
47.8,26.8752,1527,
47.7,26.8928,1528,
48.1,26.9104,1529,
48.6,26.928,1530,
48.5,26.9456,1531,
48.3,26.9632,1532,
48.3,26.9808,1533,
48.3,26.9984,1534,
48.6,27.016,1535,
49.1,27.0336,1536,
49.1,27.0512,1537,
49.8,27.0688,1538,
49.8,27.0864,1539,
48.8,27.104,1540,
48.3,27.1216,1541,
48.9,27.1392,1542,
49.1,27.1568,1543,
49,27.1744,1544,
49.1,27.192,1545,
49,27.2096,1546,
48.4,27.2272,1547,
48.6,27.2448,1548,
48.6,27.2624,1549,
48.6,27.28,1550,
49.4,27.2976,1551,
49.3,27.3152,1552,
49.7,27.3328,1553,
49.4,27.3504,1554,
48.9,27.368,1555,
49.1,27.3856,1556,
49.7,27.4032,1557,
49.5,27.4208,1558,
49.5,27.4384,1559,
49.4,27.456,1560,
49.2,27.4736,1561,
49.2,27.4912,1562,
49.2,27.5088,1563,
49.5,27.5264,1564,
50.1,27.544,1565,
50,27.5616,1566,
48.6,27.5792,1567,
47.7,27.5968,1568,
47.7,27.6144,1569,
48,27.632,1570,
48,27.6496,1571,
47.4,27.6672,1572,
47.4,27.6848,1573,
47.4,27.7024,1574,
47.4,27.72,1575,
47.8,27.7376,1576,
48.2,27.7552,1577,
48.4,27.7728,1578,
48.4,27.7904,1579,
47.7,27.808,1580,
48.1,27.8256,1581,
47.8,27.8432,1582,
47.9,27.8608,1583,
48.4,27.8784,1584,
48.4,27.896,1585,
48.4,27.9136,1586,
48.6,27.9312,1587,
48.6,27.9488,1588,
49.6,27.9664,1589,
49.2,27.984,1590,
48.5,28.0016,1591,
48.2,28.0192,1592,
48.1,28.0368,1593,
48,28.0544,1594,
48,28.072,1595,
48.2,28.0896,1596,
48.7,28.1072,1597,
48.5,28.1248,1598,
48,28.1424,1599,
48,28.16,1600,
48.2,28.1776,1601,
48.4,28.1952,1602,
48.9,28.2128,1603,
48.8,28.2304,1604,
48.3,28.248,1605,
48.6,28.2656,1606,
48.6,28.2832,1607,
48.6,28.3008,1608,
48.6,28.3184,1609,
49.5,28.336,1610,
49.7,28.3536,1611,
49.4,28.3712,1612,
49.2,28.3888,1613,
49.6,28.4064,1614,
50.4,28.424,1615,
50.4,28.4416,1616,
50.2,28.4592,1617,
49.7,28.4768,1618,
49.7,28.4944,1619,
49.7,28.512,1620,
49.2,28.5296,1621,
49.1,28.5472,1622,
49.3,28.5648,1623,
49.8,28.5824,1624,
49.8,28.6,1625,
49.2,28.6176,1626,
49.2,28.6352,1627,
49,28.6528,1628,
48.9,28.6704,1629,
48.9,28.688,1630,
49.2,28.7056,1631,
49.1,28.7232,1632,
48.5,28.7408,1633,
48.2,28.7584,1634,
48.2,28.776,1635,
47.9,28.7936,1636,
47.8,28.8112,1637,
48.4,28.8288,1638,
48.8,28.8464,1639,
48.6,28.864,1640,
48.6,28.8816,1641,
48.8,28.8992,1642,
49,28.9168,1643,
48.6,28.9344,1644,
48.5,28.952,1645,
48.5,28.9696,1646,
48.5,28.9872,1647,
48,29.0048,1648,
47.4,29.0224,1649,
47.6,29.04,1650,
48.2,29.0576,1651,
48.4,29.0752,1652,
48.3,29.0928,1653,
48.3,29.1104,1654,
47.7,29.128,1655,
47.9,29.1456,1656,
47.9,29.1632,1657,
48.5,29.1808,1658,
48.5,29.1984,1659,
48.7,29.216,1660,
48.9,29.2336,1661,
48.7,29.2512,1662,
48.1,29.2688,1663,
47.8,29.2864,1664,
48.6,29.304,1665,
49.2,29.3216,1666,
49.4,29.3392,1667,
49.4,29.3568,1668,
49.3,29.3744,1669,
49.3,29.392,1670,
49.4,29.4096,1671,
49.1,29.4272,1672,
49,29.4448,1673,
49.3,29.4624,1674,
49.2,29.48,1675,
48.6,29.4976,1676,
48.6,29.5152,1677,
48.5,29.5328,1678,
49,29.5504,1679,
49.1,29.568,1680,
49.3,29.5856,1681,
49.5,29.6032,1682,
48.9,29.6208,1683,
48.8,29.6384,1684,
49.3,29.656,1685,
49.5,29.6736,1686,
49.7,29.6912,1687,
49.7,29.7088,1688,
50.3,29.7264,1689,
49.5,29.744,1690,
48.7,29.7616,1691,
49.6,29.7792,1692,
50.1,29.7968,1693,
50.4,29.8144,1694,
50.4,29.832,1695,
50.4,29.8496,1696,
50.3,29.8672,1697,
50.3,29.8848,1698,
50.1,29.9024,1699,
49.2,29.92,1700,
48.9,29.9376,1701,
49.4,29.9552,1702,
49,29.9728,1703,
47.9,29.9904,1704,
47.8,30.008,1705,
48,30.0256,1706,
47.8,30.0432,1707,
48.1,30.0608,1708,
48.1,30.0784,1709,
48.6,30.096,1710,
48,30.1136,1711,
47.5,30.1312,1712,
47.9,30.1488,1713,
48,30.1664,1714,
48.3,30.184,1715,
48.9,30.2016,1716,
48.3,30.2192,1717,
47.6,30.2368,1718,
47.6,30.2544,1719,
48.1,30.272,1720,
48.6,30.2896,1721,
48.8,30.3072,1722,
49.4,30.3248,1723,
49.6,30.3424,1724,
49.3,30.36,1725,
48.4,30.3776,1726,
48.1,30.3952,1727,
48.1,30.4128,1728,
48.9,30.4304,1729,
49.2,30.448,1730,
48.5,30.4656,1731,
48.1,30.4832,1732,
48.1,30.5008,1733,
48.4,30.5184,1734,
48.4,30.536,1735,
48.4,30.5536,1736,
49.1,30.5712,1737,
49.1,30.5888,1738,
48.5,30.6064,1739,
48.5,30.624,1740,
48.2,30.6416,1741,
48.4,30.6592,1742,
48.6,30.6768,1743,
49.2,30.6944,1744,
49.3,30.712,1745,
48.6,30.7296,1746,
48.8,30.7472,1747,
49.2,30.7648,1748,
49.4,30.7824,1749,
49.9,30.8,1750,
49.9,30.8176,1751,
50.4,30.8352,1752,
50.4,30.8528,1753,
49.7,30.8704,1754,
49.4,30.888,1755,
49.8,30.9056,1756,
50.1,30.9232,1757,
50,30.9408,1758,
49.6,30.9584,1759,
49.6,30.976,1760,
49.6,30.9936,1761,
49.3,31.0112,1762,
49.4,31.0288,1763,
50.1,31.0464,1764,
50,31.064,1765,
49.6,31.0816,1766,
49.1,31.0992,1767,
48.8,31.1168,1768,
48.8,31.1344,1769,
48.8,31.152,1770,
49,31.1696,1771,
49.5,31.1872,1772,
48.9,31.2048,1773,
48.6,31.2224,1774,
48.5,31.24,1775,
48.3,31.2576,1776,
48.5,31.2752,1777,
49,31.2928,1778,
49.4,31.3104,1779,
49.4,31.328,1780,
49.3,31.3456,1781,
48.2,31.3632,1782,
47.8,31.3808,1783,
48.1,31.3984,1784,
48.2,31.416,1785,
48.2,31.4336,1786,
48.3,31.4512,1787,
48.1,31.4688,1788,
47.6,31.4864,1789,
47.7,31.504,1790,
48.1,31.5216,1791,
48.3,31.5392,1792,
48.3,31.5568,1793,
48.5,31.5744,1794,
48.3,31.592,1795,
47.8,31.6096,1796,
47.9,31.6272,1797,
48.6,31.6448,1798,
48.5,31.6624,1799,
48.6,31.68,1800,
48.6,31.6976,1801,
48.9,31.7152,1802,
48.6,31.7328,1803,
48.8,31.7504,1804,
49.1,31.768,1805,
49.7,31.7856,1806,
49.7,31.8032,1807,
50.4,31.8208,1808,
49.3,31.8384,1809,
48.3,31.856,1810,
48.5,31.8736,1811,
48.5,31.8912,1812,
48.7,31.9088,1813,
48.5,31.9264,1814,
49,31.944,1815,
49.3,31.9616,1816,
48.8,31.9792,1817,
48.5,31.9968,1818,
48.9,32.0144,1819,
49.2,32.032,1820,
49.4,32.0496,1821,
49.4,32.0672,1822,
49.6,32.0848,1823,
49.2,32.1024,1824,
48.9,32.12,1825,
49.4,32.1376,1826,
49.5,32.1552,1827,
49.6,32.1728,1828,
50.2,32.1904,1829,
50,32.208,1830,
49.6,32.2256,1831,
49.9,32.2432,1832,
50.6,32.2608,1833,
50.6,32.2784,1834,
51,32.296,1835,
50.4,32.3136,1836,
49.3,32.3312,1837,
49.1,32.3488,1838,
48.8,32.3664,1839,
48.4,32.384,1840,
48.8,32.4016,1841,
49.2,32.4192,1842,
48.2,32.4368,1843,
48.2,32.4544,1844,
48.2,32.472,1845,
47.7,32.4896,1846,
48.1,32.5072,1847,
47.5,32.5248,1848,
47.9,32.5424,1849,
48.6,32.56,1850,
48.1,32.5776,1851,
47.6,32.5952,1852,
48.1,32.6128,1853,
48.1,32.6304,1854,
47.9,32.648,1855,
47.9,32.6656,1856,
48.8,32.6832,1857,
48.9,32.7008,1858,
48.5,32.7184,1859,
48.6,32.736,1860,
49.2,32.7536,1861,
49.4,32.7712,1862,
49,32.7888,1863,
49,32.8064,1864,
48.7,32.824,1865,
48.5,32.8416,1866,
48.1,32.8592,1867,
47.9,32.8768,1868,
48.3,32.8944,1869,
48.9,32.912,1870,
48.8,32.9296,1871,
48.2,32.9472,1872,
48.3,32.9648,1873,
48.2,32.9824,1874,
48.2,33,1875,
48.5,33.0176,1876,
48.9,33.0352,1877,
49,33.0528,1878,
48.6,33.0704,1879,
48.6,33.088,1880,
48.3,33.1056,1881,
48.3,33.1232,1882,
48.2,33.1408,1883,
49.2,33.1584,1884,
49.2,33.176,1885,
49.7,33.1936,1886,
49.6,33.2112,1887,
49.3,33.2288,1888,
49.6,33.2464,1889,
50,33.264,1890,
49.9,33.2816,1891,
50,33.2992,1892,
49.9,33.3168,1893,
49.4,33.3344,1894,
49.1,33.352,1895,
49.1,33.3696,1896,
49.4,33.3872,1897,
49.8,33.4048,1898,
50,33.4224,1899,
49.9,33.44,1900,
49.7,33.4576,1901,
49.5,33.4752,1902,
49.6,33.4928,1903,
49.9,33.5104,1904,
49.9,33.528,1905,
49.9,33.5456,1906,
49.8,33.5632,1907,
49.4,33.5808,1908,
48.6,33.5984,1909,
48.7,33.616,1910,
49.5,33.6336,1911,
49.6,33.6512,1912,
49.5,33.6688,1913,
49.3,33.6864,1914,
49.3,33.704,1915,
49.1,33.7216,1916,
48.6,33.7392,1917,
48.3,33.7568,1918,
48.8,33.7744,1919,
48.8,33.792,1920,
48.8,33.8096,1921,
47.9,33.8272,1922,
47.6,33.8448,1923,
47.8,33.8624,1924,
47.8,33.88,1925,
48.2,33.8976,1926,
48.2,33.9152,1927,
48.5,33.9328,1928,
48.4,33.9504,1929,
47.7,33.968,1930,
47.8,33.9856,1931,
48.2,34.0032,1932,
48.4,34.0208,1933,
48.7,34.0384,1934,
48.7,34.056,1935,
48.7,34.0736,1936,
48,34.0912,1937,
47.8,34.1088,1938,
48.5,34.1264,1939,
49.1,34.144,1940,
49.4,34.1616,1941,
49.5,34.1792,1942,
49.5,34.1968,1943,
49.1,34.2144,1944,
48.6,34.232,1945,
48.6,34.2496,1946,
48.8,34.2672,1947,
49.2,34.2848,1948,
48.8,34.3024,1949,
48.1,34.32,1950,
48.1,34.3376,1951,
48.5,34.3552,1952,
48.4,34.3728,1953,
48.8,34.3904,1954,
49.4,34.408,1955,
48.6,34.4256,1956,
48.6,34.4432,1957,
48.6,34.4608,1958,
48.3,34.4784,1959,
48.6,34.496,1960,
49,34.5136,1961,
49.3,34.5312,1962,
49.8,34.5488,1963,
49.2,34.5664,1964,
48.6,34.584,1965,
49.3,34.6016,1966,
49.8,34.6192,1967,
49.8,34.6368,1968,
50.1,34.6544,1969,
50.3,34.672,1970,
49.7,34.6896,1971,
49.7,34.7072,1972,
49.6,34.7248,1973,
50,34.7424,1974,
50,34.76,1975,
50,34.7776,1976,
49.2,34.7952,1977,
49.2,34.8128,1978,
48.9,34.8304,1979,
48.9,34.848,1980,
48.8,34.8656,1981,
49,34.8832,1982,
49.1,34.9008,1983,
48.4,34.9184,1984,
48,34.936,1985,
47.9,34.9536,1986,
47.6,34.9712,1987,
48.1,34.9888,1988,
48.1,35.0064,1989,
48.8,35.024,1990,
47.9,35.0416,1991,
47.7,35.0592,1992,
48.3,35.0768,1993,
48.3,35.0944,1994,
48.3,35.112,1995,
48.7,35.1296,1996,
49.5,35.1472,1997,
49.5,35.1648,1998,
49.9,35.1824,1999,
49.4,35.2,2000,
49.4,35.2176,2001,
48,35.2352,2002,
47.8,35.2528,2003,
48.5,35.2704,2004,
48.6,35.288,2005,
48.3,35.3056,2006,
48.3,35.3232,2007,
48.1,35.3408,2008,
48.1,35.3584,2009,
48,35.376,2010,
48.3,35.3936,2011,
48.8,35.4112,2012,
48.9,35.4288,2013,
48.6,35.4464,2014,
48.4,35.464,2015,
48.2,35.4816,2016,
49,35.4992,2017,
48.9,35.5168,2018,
48.6,35.5344,2019,
48.6,35.552,2020,
48.8,35.5696,2021,
48.8,35.5872,2022,
49,35.6048,2023,
49.5,35.6224,2024,
50.3,35.64,2025,
50.4,35.6576,2026,
49.3,35.6752,2027,
48.6,35.6928,2028,
48.6,35.7104,2029,
49.4,35.728,2030,
49.7,35.7456,2031,
49.5,35.7632,2032,
49.5,35.7808,2033,
49.6,35.7984,2034,
49.6,35.816,2035,
49,35.8336,2036,
49.3,35.8512,2037,
49.9,35.8688,2038,
49.9,35.8864,2039,
49.9,35.904,2040,
50.3,35.9216,2041,
49.8,35.9392,2042,
49.2,35.9568,2043,
49.5,35.9744,2044,
50,35.992,2045,
49.7,36.0096,2046,
49.7,36.0272,2047,
49.7,36.0448,2048,
49.3,36.0624,2049,
49.3,36.08,2050,
49.5,36.0976,2051,
50,36.1152,2052,
50.4,36.1328,2053,
49.7,36.1504,2054,
48.4,36.168,2055,
48.1,36.1856,2056,
48.1,36.2032,2057,
47.8,36.2208,2058,
48.1,36.2384,2059,
48.5,36.256,2060,
48.5,36.2736,2061,
48.1,36.2912,2062,
47.6,36.3088,2063,
47.8,36.3264,2064,
48.2,36.344,2065,
48.1,36.3616,2066,
48.8,36.3792,2067,
48.7,36.3968,2068,
47.8,36.4144,2069,
47.8,36.432,2070,
47.8,36.4496,2071,
47.8,36.4672,2072,
48.6,36.4848,2073,
48.1,36.5024,2074,
48.5,36.52,2075,
49.2,36.5376,2076,
48.7,36.5552,2077,
48.6,36.5728,2078,
49.2,36.5904,2079,
49.8,36.608,2080,
49.8,36.6256,2081,
50,36.6432,2082,
49.2,36.6608,2083,
48.7,36.6784,2084,
48.7,36.696,2085,
48.5,36.7136,2086,
48.5,36.7312,2087,
49,36.7488,2088,
49.2,36.7664,2089,
48.6,36.784,2090,
48.5,36.8016,2091,
48.5,36.8192,2092,
48.7,36.8368,2093,
48.8,36.8544,2094,
49.2,36.872,2095,
49.1,36.8896,2096,
49.1,36.9072,2097,
48.8,36.9248,2098,
49.2,36.9424,2099,
49,36.96,2100,
49.5,36.9776,2101,
49.5,36.9952,2102,
50.2,37.0128,2103,
50,37.0304,2104,
49.6,37.048,2105,
49.8,37.0656,2106,
50.6,37.0832,2107,
50.6,37.1008,2108,
50.8,37.1184,2109,
50.7,37.136,2110,
50.1,37.1536,2111,
49.6,37.1712,2112,
49.6,37.1888,2113,
49.4,37.2064,2114,
49.4,37.224,2115,
49.8,37.2416,2116,
50.1,37.2592,2117,
49.4,37.2768,2118,
49.1,37.2944,2119,
49,37.312,2120,
48.7,37.3296,2121,
49,37.3472,2122,
49.1,37.3648,2123,
48.5,37.3824,2124,
48.5,37.4,2125,
48.2,37.4176,2126,
47.8,37.4352,2127,
47.6,37.4528,2128,
48.8,37.4704,2129,
48.8,37.488,2130,
48.7,37.5056,2131,
48.9,37.5232,2132,
49.1,37.5408,2133,
49.1,37.5584,2134,
48.8,37.576,2135,
48.8,37.5936,2136,
48.6,37.6112,2137,
48.8,37.6288,2138,
48.3,37.6464,2139,
47.6,37.664,2140,
47.7,37.6816,2141,
48.6,37.6992,2142,
48.4,37.7168,2143,
48.1,37.7344,2144,
48.5,37.752,2145,
48.9,37.7696,2146,
48.9,37.7872,2147,
48.9,37.8048,2148,
48.9,37.8224,2149,
48.8,37.84,2150,
48.7,37.8576,2151,
48.1,37.8752,2152,
48.5,37.8928,2153,
49.3,37.9104,2154,
49.5,37.928,2155,
49.4,37.9456,2156,
49.4,37.9632,2157,
49.2,37.9808,2158,
49.2,37.9984,2159,
49.7,38.016,2160,
49.7,38.0336,2161,
49,38.0512,2162,
48.8,38.0688,2163,
49.2,38.0864,2164,
49.5,38.104,2165,
49.6,38.1216,2166,
49.9,38.1392,2167,
49.4,38.1568,2168,
49.4,38.1744,2169,
49.2,38.192,2170,
49.5,38.2096,2171,
50.1,38.2272,2172,
50.5,38.2448,2173,
50.5,38.2624,2174,
50,38.28,2175,
48.9,38.2976,2176,
48.9,38.3152,2177,
49.7,38.3328,2178,
49.7,38.3504,2179,
50.3,38.368,2180,
50.5,38.3856,2181,
50.4,38.4032,2182,
50.3,38.4208,2183,
50.2,38.4384,2184,
49.4,38.456,2185,
48.8,38.4736,2186,
49.3,38.4912,2187,
49.1,38.5088,2188,
49.1,38.5264,2189,
48,38.544,2190,
47.7,38.5616,2191,
47.9,38.5792,2192,
48,38.5968,2193,
48.3,38.6144,2194,
48.7,38.632,2195,
48.2,38.6496,2196,
47.8,38.6672,2197,
48,38.6848,2198,
48,38.7024,2199,
48.2,38.72,2200,
48.4,38.7376,2201,
49.1,38.7552,2202,
48.5,38.7728,2203,
47.7,38.7904,2204,
48.3,38.808,2205,
48.8,38.8256,2206,
49,38.8432,2207,
49.5,38.8608,2208,
49.5,38.8784,2209,
49.9,38.896,2210,
49.7,38.9136,2211,
48.3,38.9312,2212,
48.3,38.9488,2213,
48.3,38.9664,2214,
49.2,38.984,2215,
49.4,39.0016,2216,
48.7,39.0192,2217,
48.4,39.0368,2218,
48.5,39.0544,2219,
48.5,39.072,2220,
48.6,39.0896,2221,
48.6,39.1072,2222,
49.2,39.1248,2223,
49.3,39.1424,2224,
48.7,39.16,2225,
48.6,39.1776,2226,
48.7,39.1952,2227,
48.9,39.2128,2228,
49.6,39.2304,2229,
49.6,39.248,2230,
49.7,39.2656,2231,
49,39.2832,2232,
49.1,39.3008,2233,
49.6,39.3184,2234,
49.8,39.336,2235,
50.2,39.3536,2236,
50.7,39.3712,2237,
50.6,39.3888,2238,
50,39.4064,2239,
49.7,39.424,2240,
49.7,39.4416,2241,
50,39.4592,2242,
50.3,39.4768,2243,
50,39.4944,2244,
49.7,39.512,2245,
49.7,39.5296,2246,
49.4,39.5472,2247,
49.5,39.5648,2248,
50.3,39.5824,2249,
49.9,39.6,2250,
49.9,39.6176,2251,
49.9,39.6352,2252,
49.4,39.6528,2253,
49,39.6704,2254,
48.9,39.688,2255,
49.4,39.7056,2256,
49.4,39.7232,2257,
48.8,39.7408,2258,
48.5,39.7584,2259,
48.5,39.776,2260,
48.3,39.7936,2261,
48.3,39.8112,2262,
48.8,39.8288,2263,
49.4,39.8464,2264,
49.9,39.864,2265,
49.5,39.8816,2266,
48.3,39.8992,2267,
48,39.9168,2268,
48.3,39.9344,2269,
48.3,39.952,2270,
48.4,39.9696,2271,
48.5,39.9872,2272,
48.5,40.0048,2273,
48.2,40.0224,2274,
47.8,40.04,2275,
48.1,40.0576,2276,
48.5,40.0752,2277,
48.6,40.0928,2278,
48.8,40.1104,2279,
48.6,40.128,2280,
48.1,40.1456,2281,
48.1,40.1632,2282,
48.3,40.1808,2283,
49.1,40.1984,2284,
48.7,40.216,2285,
48.9,40.2336,2286,
49.3,40.2512,2287,
48.8,40.2688,2288,
48.8,40.2864,2289,
49,40.304,2290,
49.5,40.3216,2291,
49.5,40.3392,2292,
50.2,40.3568,2293,
50.4,40.3744,2294,
49.3,40.392,2295,
48.7,40.4096,2296,
