Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
177.6559847,,,,2000,0,-0.047949219,-0.956835938,-0.030928413,0.020978741,7.42E-64,-0.027169337,-44.30900398,0,0,0,0,0,0,-0.039567251,-0.250046458,0.020978741,0.0625,-0.027540285,0,1,1,0.05,0,0,0,0,
178.2462872,,,,2000,0,-0.04765625,-0.95703125,-0.031003121,0.020318632,2.29E-65,-0.030802811,-44.12599091,0,0,0,0,0,0,-0.039282201,-0.250269821,0.020318632,0.0625,-0.028019175,0,1,1,0.1,0,0,0,0,
178.804887,,,,2000,0,-0.047753906,-0.957128906,-0.030939825,0.020794357,5.10E-67,-0.031226095,-45.91571023,0,0,0,0,0,0,-0.039515587,-0.250072458,0.020794357,0.0625,-0.028528126,0,1,1,0.15,0,0,0,0,
179.3886255,,,,2000,0,-0.048144531,-0.957324219,-0.030975925,0.020739595,1.54E-68,-0.028959016,-45.1,0,0,0,0,0,0,-0.039304098,-0.250106642,0.020739595,0.0625,-0.028616861,0,1,1,0.1,0,0,0,0,
179.9322462,,,,2000,0,-0.048242188,-0.957519531,-0.030968331,0.020295862,4.43E-70,-0.029776246,-45,0,0,0,0,0,0,-0.039360566,-0.250111426,0.020295862,0.0625,-0.02881175,0,1,1,0.05,0,0,0,0,
180.4960155,,,,2000,0,-0.048144531,-0.95703125,-0.031050959,0.02054486,1.39E-71,-0.02935024,-44.7187983,0,0,0,0,0,0,-0.039355809,-0.250668987,0.02054486,0.0625,-0.028919111,0,1,1,0.15,0,0,0,0,
181.0238075,,,,2000,0,-0.048046875,-0.958007813,-0.030979077,0.020332216,5.22E-73,-0.02908466,-44,0,0,0,0,0,0,-0.039629711,-0.250453705,0.020332216,0.0625,-0.028928538,0,1,1,0,0,0,0,0,
181.5355147,,,,2000,0,-0.047753906,-0.957226563,-0.030979241,0.020102103,1.90E-74,-0.028878471,-44.49642386,0,0,0,0,0,0,-0.03949701,-0.250322116,0.020102103,0.0625,-0.028909052,0,1,1,0.15,0,0,0,0,
182.0718642,,,,2000,0,-0.048339844,-0.957421875,-0.030984955,0.020014129,7.05E-76,-0.029149209,-42.90231477,0,0,0,0,0,0,-0.039437606,-0.250301598,0.020014129,0.0625,-0.028944587,0,1,1,0,0,0,0,0,
182.6261007,,,,2000,0,-0.048535156,-0.956738281,-0.03101619,0.02036736,2.07E-77,-0.028748187,-43.64829943,0,0,0,0,0,0,-0.039321476,-0.250398034,0.02036736,0.0625,-0.028962209,0,1,1,0.1,0,0,0,0,
183.1157662,,,,1999.268452,0,-0.048242188,-0.957519531,-0.031004894,0.020590723,9.34E-79,-0.028050457,-45.16951023,0,0,0,0,0,0,-0.039132005,-0.250131694,0.020590723,0.0625,-0.028835675,0,1,1,0.05,0,0,0,0,
183.6093025,,,,1995.483883,0,-0.048046875,-0.956738281,-0.030934726,0.020378102,4.37E-80,-0.027679132,-43.73065341,0,0,0,0,0,0,-0.03926738,-0.249789548,0.020378102,0.0625,-0.028658948,0,1,1,0.05,0,0,0,0,
184.111062,,,,1991.3072,0,-0.048144531,-0.957617188,-0.030982053,0.020264414,1.88E-81,-0.028864809,-44.9,0,0,0,0,0,0,-0.039074966,-0.249919212,0.020264414,0.0625,-0.028684012,0,1,1,0.05,0,0,0,0,
184.6556448,,,,1986.773748,0,-0.047460938,-0.956738281,-0.031010713,0.020221737,6.36E-83,-0.028882775,-43.7,0,0,0,0,0,0,-0.039171422,-0.250210711,0.020221737,0.0625,-0.028743421,0,1,1,0,0,0,0,0,
185.211211,,,,1982.139217,0,-0.048242188,-0.957910156,-0.03091775,0.020740405,1.89E-84,-0.025172632,-43.10859091,0,0,0,0,0,0,-0.039841481,-0.25024812,0.020740405,0.0625,-0.028244865,0,1,1,0.1,0,0,0,0,
185.770428,,,,1977.495615,0,-0.048339844,-0.957226563,-0.031037284,0.020409835,6.32E-86,-0.028184498,-44.68620455,0,0,0,0,0,0,-0.039095639,-0.250315751,0.020409835,0.0625,-0.02817365,0,1,1,0.15,0,0,0,0,
186.3099042,,,,1972.987004,0,-0.048046875,-0.957128906,-0.03092016,0.020957327,2.03E-87,-0.027526214,-43.56299659,0,0,0,0,0,0,-0.039476085,-0.249899129,0.020957327,0.0625,-0.02808122,0,1,1,0.1,0,0,0,0,
186.8236795,,,,1968.694744,0,-0.048144531,-0.957226563,-0.031033658,0.020253399,7.54E-89,-0.027608302,-42.59817898,0,0,0,0,0,0,-0.039159053,-0.250354486,0.020253399,0.0625,-0.0279947,0,1,1,0,0,0,0,0,
187.36576,,,,1964.196606,0,-0.049414063,-0.957128906,-0.030980082,0.020526971,2.91E-90,-0.031278786,-40.49636364,0,0,0,0,0,0,-0.039577551,-0.250408385,0.020526971,0.0625,-0.028452955,0,1,1,0.15,0,0,0,0,
187.9097892,,,,1959.661935,0,-0.0484375,-0.957421875,-0.030954933,0.020477358,9.40E-92,-0.030532941,-45.09222955,0,0,0,0,0,0,-0.03970451,-0.250364197,0.020477358,0.0625,-0.028782475,0,1,1,0.05,0,0,0,0,
188.4461395,,,,1955.179633,0,-0.048339844,-0.957421875,-0.031006318,0.020563589,3.05E-93,-0.030135728,-46.2167017,0,0,0,0,0,0,-0.039326911,-0.250336292,0.020563589,0.0625,-0.029030437,0,1,1,0.15,0,0,0,0,
188.9494007,,,,1950.981544,0,-0.048632813,-0.957421875,-0.031035684,0.020059381,1.26E-94,-0.030314352,-45.2,0,0,0,0,0,0,-0.039138302,-0.250347526,0.020059381,0.0625,-0.029181984,0,1,1,0.15,0,0,0,0,
189.4587142,,,,1946.744392,0,-0.049023438,-0.959472656,-0.030983384,0.020485848,5.21E-96,-0.029201662,-45.43003295,0,0,0,0,0,0,-0.039515707,-0.250369012,0.020485848,0.062597656,-0.029240188,0,1,1,0.15,0,0,0,0,
189.9988417,,,,1942.255594,0,-0.048144531,-0.95703125,-0.030973498,0.020400347,1.94E-97,-0.029397978,-46.0388733,0,0,0,0,0,0,-0.039453306,-0.250239333,0.020400347,0.0625,-0.02929531,0,1,1,0.1,0,0,0,0,
190.5369705,,,,1937.759044,0,-0.047265625,-0.956835938,-0.030960251,0.020591519,6.23E-99,-0.029397832,-45.49284659,0,0,0,0,0,0,-0.039228365,-0.249924238,0.020591519,0.0625,-0.029244613,0,1,1,0.2,0,0,0,0,
191.0560845,,,,1933.423823,0,-0.047949219,-0.957519531,-0.031077665,0.020424176,2.28E-100,-0.027760743,-45.56747727,0,0,0,0,0,0,-0.038784246,-0.250279164,0.020424176,0.0625,-0.02910393,0,1,1,0.15,0,0,0,0,
191.5433645,,,,1929.37074,0,-0.048046875,-0.957128906,-0.03095351,0.020480954,1.10E-101,-0.026873717,-44.1,0,0,0,0,0,0,-0.039719176,-0.250369176,0.020480954,0.0625,-0.028812554,0,1,1,0,0,0,0,0,
192.0754942,,,,1924.941302,0,-0.047949219,-0.957519531,-0.030893344,0.020660523,4.03E-103,-0.028668067,-42.84785909,0,0,0,0,0,0,-0.039899828,-0.250140372,0.020660523,0.0625,-0.028636188,0,1,1,0.05,0,0,0,0,
192.593305,,,,1920.615135,0,-0.048730469,-0.957617188,-0.030955047,0.020471317,1.52E-104,-0.03337215,-45.40071023,0,0,0,0,0,0,-0.039531063,-0.25019152,0.020471317,0.0625,-0.029328469,0,1,1,0.15,0,0,0,0,
193.0843085,,,,1916.528146,0,-0.048730469,-0.957421875,-0.031041188,0.020806183,6.98E-106,-0.032132649,-47.16013068,0,0,0,0,0,0,-0.039228875,-0.250475556,0.020806183,0.0625,-0.029737314,0,1,1,0.1,0,0,0,0,
193.600122,,,,1912.224015,0,-0.048828125,-0.958496094,-0.031048773,0.021156475,2.69E-107,-0.031593827,-47.29584091,0,0,0,0,0,0,-0.039128019,-0.250426319,0.021156475,0.0625,-0.030074471,0,1,1,0.1,0,0,0,0,
194.0835217,,,,1908.189081,0,-0.048535156,-0.957519531,-0.030977061,0.020828371,1.28E-108,-0.030519583,-46.1309767,0,0,0,0,0,0,-0.039222872,-0.250033148,0.020828371,0.0625,-0.030098789,0,1,1,0.1,0,0,0,0,
194.6062245,,,,1903.86245,0,-0.047460938,-0.957324219,-0.030968574,0.020882145,5.61E-110,-0.030909107,-45.0859233,0,0,0,0,0,0,-0.039249118,-0.250001631,0.020882145,0.0625,-0.030228914,0,1,1,0.05,0,0,0,0,
195.1586875,,,,1899.254533,0,-0.047949219,-0.957519531,-0.030947782,0.020780139,1.71E-111,-0.030204029,-46.32471591,0,0,0,0,0,0,-0.039300871,-0.249911887,0.020780139,0.0625,-0.030255496,0,1,1,0.05,0,0,0,0,
195.7023765,,,,1894.721656,0,-0.047851563,-0.956835938,-0.031002162,0.020568529,5.58E-113,-0.030509576,-45.8,0,0,0,0,0,0,-0.039062451,-0.250043546,0.020568529,0.0625,-0.030264695,0,1,1,0.1,0,0,0,0,
196.2711172,,,,1889.991125,0,-0.048144531,-0.957421875,-0.031025031,0.020475179,1.72E-114,-0.028816895,-45.83918636,0,0,0,0,0,0,-0.039101947,-0.250238675,0.020475179,0.0625,-0.030081816,0,1,1,0.05,0,0,0,0,
196.8222107,,,,1885.391308,0,-0.048144531,-0.956738281,-0.030943541,0.020488228,5.05E-116,-0.029149148,-44.77595398,0,0,0,0,0,0,-0.039397701,-0.249979856,0.020488228,0.0625,-0.029968456,0,1,1,0,0,0,0,0,
197.3648045,,,,1880.864331,0,-0.047949219,-0.957226563,-0.030854087,0.020899547,1.64E-117,-0.028372975,-44.21813068,0,0,0,0,0,0,-0.040026404,-0.249999795,0.020899547,0.0625,-0.029701475,0,1,1,0.1,0,0,0,0,
197.9062037,,,,1876.360854,0,-0.048144531,-0.957324219,-0.030959682,0.020441966,5.69E-119,-0.028567011,-45.36586705,0,0,0,0,0,0,-0.03934369,-0.250035695,0.020441966,0.0625,-0.029534542,0,1,1,0.1,0,0,0,0,
198.451535,,,,1871.807648,0,-0.048242188,-0.95703125,-0.030917387,0.020479311,1.79E-120,-0.026571922,-44.13784091,0,0,0,0,0,0,-0.03957681,-0.249980981,0.020479311,0.0625,-0.029085937,0,1,1,0.1,0,0,0,0,
198.9562925,,,,1867.59201,0,-0.047558594,-0.956933594,-0.030861436,0.020867467,7.26E-122,-0.027251896,-42.73348011,0,0,0,0,0,0,-0.040040253,-0.250063656,0.020867467,0.0625,-0.028816017,0,1,1,0.1,0,0,0,0,
199.5303132,,,,1862.864581,0,-0.048632813,-0.957617188,-0.030972917,0.020467925,2.84E-123,-0.030596304,-42.39496136,0,0,0,0,0,0,-0.039217815,-0.249999887,0.020467925,0.0625,-0.029069003,0,1,1,0.1,0,0,0,0,
200.1593175,,,,1857.5762,0,-0.048242188,-0.957128906,-0.030937851,0.020442044,4.12E-125,-0.025168069,-45.5,0,0,0,0,0,0,-0.0394261,-0.249969534,0.020442044,0.0625,-0.028703783,0,1,1,0.1,0,0,0,0,
200.6583905,,,,1853.405146,0,-0.048046875,-0.957128906,-0.030968969,0.020100617,1.69E-126,-0.026377549,-43.29550852,0,0,0,0,0,0,-0.039160932,-0.249916137,0.020100617,0.0625,-0.028300867,0,1,1,0.05,0,0,0,0,
201.1696232,,,,1849.147806,0,-0.048535156,-0.95703125,-0.031034793,0.020356491,6.96E-128,-0.029196064,-41.71844545,0,0,0,0,0,0,-0.038828315,-0.250031477,0.020356491,0.0625,-0.028449347,0,1,1,0.1,0,0,0,0,
201.6567772,,,,1845.08186,0,-0.04765625,-0.957617188,-0.031057844,0.020745533,3.22E-129,-0.027361401,-45.31428409,0,0,0,0,0,0,-0.038846926,-0.250206959,0.020745533,0.0625,-0.028311422,0,1,1,0.2,0,0,0,0,
202.1653915,,,,1840.859415,0,-0.047851563,-0.957617188,-0.031036572,0.021200287,1.46E-130,-0.027860996,-41.76798864,0,0,0,0,0,0,-0.038810061,-0.250025331,0.021200287,0.0625,-0.028209535,0,1,1,0.05,0,0,0,0,
202.6781087,,,,1836.57824,0,-0.048046875,-0.957421875,-0.030908238,0.020630765,5.40E-132,-0.029274512,-43.3,0,0,0,0,0,0,-0.039731992,-0.2500739,0.020630765,0.0625,-0.028345745,0,1,1,0,0,0,0,0,
203.227562,,,,1832.024431,0,-0.047753906,-0.957714844,-0.030850503,0.020507697,1.98E-133,-0.027719176,-45.00205682,0,0,0,0,0,0,-0.040126238,-0.250075239,0.020507697,0.0625,-0.02831141,0,1,1,0.15,0,0,0,0,
203.8075047,,,,1827.189702,0,-0.04765625,-0.956933594,-0.030928895,0.020262072,5.09E-135,-0.026984273,-43.81969943,0,0,0,0,0,0,-0.0396394,-0.250121885,0.020262072,0.0625,-0.028083521,0,1,1,0.05,0,0,0,0,
204.3771205,,,,1822.438885,0,-0.04765625,-0.95703125,-0.030944299,0.020543283,1.46E-136,-0.028538771,-43.80183523,0,0,0,0,0,0,-0.039609518,-0.250196834,0.020543283,0.0625,-0.028116404,0,1,1,0.1,0,0,0,0,
204.8993062,,,,1818.06584,0,-0.047753906,-0.95703125,-0.030939148,0.020749353,4.88E-138,-0.029334475,-43.3,0,0,0,0,0,0,-0.039841458,-0.250393722,0.020749353,0.0625,-0.028262546,0,1,1,0.1,0,0,0,0,
205.4177577,,,,1813.759669,0,-0.04765625,-0.957714844,-0.030923458,0.020591095,2.05E-139,-0.028848213,-43.3,0,0,0,0,0,0,-0.039601856,-0.250047339,0.020591095,0.0625,-0.028419796,0,1,1,0.1,0,0,0,0,
205.9687447,,,,1809.163092,0,-0.0484375,-0.957226563,-0.030923139,0.020626864,6.10E-141,-0.025990861,-44.92304148,0,0,0,0,0,0,-0.039436918,-0.249880234,0.020626864,0.0625,-0.028031105,0,1,1,0.15,0,0,0,0,
206.4793917,,,,1804.897137,0,-0.048242188,-0.957226563,-0.030883456,0.020585282,2.42E-142,-0.029260151,-43.75146648,0,0,0,0,0,0,-0.040026832,-0.250200092,0.020585282,0.0625,-0.028167619,0,1,1,0.1,0,0,0,0,
206.971949,,,,1800.789108,0,-0.047851563,-0.958007813,-0.03095976,0.020170192,1.10E-143,-0.028554033,-43.7,0,0,0,0,0,0,-0.039396737,-0.250089273,0.020170192,0.0625,-0.028221371,0,1,1,0.05,0,0,0,0,
207.4626085,,,,1796.709298,0,-0.048046875,-0.957421875,-0.030916454,0.020375332,5.19E-145,-0.029249195,-44.64071591,0,0,0,0,0,0,-0.039813547,-0.250211368,0.020375332,0.0625,-0.028347464,0,1,1,0.05,0,0,0,0,
208.0462147,,,,1791.852648,0,-0.048632813,-0.956640625,-0.030842734,0.020316698,1.41E-146,-0.027997057,-44.01540795,0,0,0,0,0,0,-0.040215684,-0.250111815,0.020316698,0.0625,-0.028404122,0,1,1,0.1,0,0,0,0,
208.5786935,,,,1787.417504,0,-0.048144531,-0.957421875,-0.030930062,0.020287006,4.97E-148,-0.026227163,-44.57514773,0,0,0,0,0,0,-0.039661176,-0.250151605,0.020287006,0.0625,-0.028134074,0,1,1,0.1,0,0,0,0,
209.1207957,,,,1782.90301,0,-0.048632813,-0.956835938,-0.031016232,0.020310975,1.72E-149,-0.027262858,-43.5,0,0,0,0,0,0,-0.0393735,-0.250450349,0.020310975,0.0625,-0.027843215,0,1,1,0.05,0,0,0,0,
209.6725735,,,,1778.301827,0,-0.048046875,-0.959667969,-0.031030182,0.020456766,5.29E-151,-0.030769425,-45.34991761,0,0,0.001486112,0,0,0,-0.039284674,-0.250456457,0.020456766,0.0625,-0.028193235,0,1,1,0.1,0,0,0,0,
210.207758,,,,1773.83564,0,-0.048730469,-0.957226563,-0.03106326,0.020989861,1.81E-152,-0.032913975,-46.00190909,0,0,0.0009911,0,0,0,-0.03895092,-0.250347807,0.020989861,0.0625,-0.028960774,0,1,1,0.05,0,0,0,0,
210.7116802,,,,1769.637696,0,-0.048242188,-0.957128906,-0.031026104,0.020925253,7.65E-154,-0.028568092,-46.4,0,0,0,0,0,0,-0.039454532,-0.250598564,0.020925253,0.0625,-0.029048821,0,1,1,0.1,0,0,0,0,
211.258373,,,,1765.089317,0,-0.047949219,-0.958300781,-0.030936556,0.021004125,2.60E-155,-0.02704628,-42.79499432,0,0,0,0,0,0,-0.039567206,-0.250101829,0.021004125,0.0625,-0.028659639,0,1,1,0.1,0,0,0,0,
211.8043772,,,,1760.543267,0,-0.048242188,-0.957519531,-0.030951064,0.020899779,8.68E-157,-0.029538443,-45.3,0,0,0,0,0,0,-0.039440369,-0.250073723,0.020899779,0.0625,-0.028801259,0,1,1,0.15,0,0,0,0,
212.3596048,,,,1755.91455,0,-0.047851563,-0.957226563,-0.031021325,0.02050679,2.60E-158,-0.026430891,-43.2,0,0,0,0,0,0,-0.03925217,-0.250363673,0.02050679,0.0625,-0.028517461,0,1,1,0.05,0,0,0,0,
212.9110093,,,,1751.316079,0,-0.047949219,-0.957421875,-0.031021261,0.020381978,1.98E-05,-0.024378471,-42.1,0,0,0,0,0,0,-0.039332089,-0.250443157,0.020381978,0.0625,-0.027970902,0,1,1,0.2,0,0,0,0,
213.469592,,,,1746.669727,0,-0.048046875,-0.957519531,-0.030967374,0.020512188,1.56E-06,-0.024382995,-41.10918182,0,0,0,0,0,0,-0.03956308,-0.250307431,0.020512188,0.0625,-0.027293378,0,1,1,0.15,0,0,0,0,
214.0187975,,,,1742.083752,0,-0.047949219,-0.95703125,-0.030978408,0.020170763,4.62E-08,-0.025283264,-42.93642045,0,0,0,0,0,0,-0.03927424,-0.250093678,0.020170763,0.0625,-0.027018834,0,1,1,0.25,0,0,0,0,
214.5594905,,,,1737.57359,0,-0.047753906,-0.956445313,-0.031067356,0.020422482,1.56E-09,-0.023552872,-41.72808523,0,0,0,0,0,0,-0.038974022,-0.250398783,0.020422482,0.0625,-0.026530997,0,1,1,0.1,0,0,0,0,
215.0953365,,,,1733.120062,0,-0.048144531,-0.957617188,-0.031105698,0.020624148,5.78E-11,-0.029696199,-38,0,0,0,0,0,0,-0.03882159,-0.250507282,0.020624148,0.0625,-0.026609399,0,1,1,0.1,0,0,0,0,
215.6782452,,,,1728.269698,0,-0.049023438,-0.95859375,-0.030994071,0.020566664,1.56E-12,-0.039652566,-49.5783,0,0,0,0,0,0,-0.039104947,-0.250030982,0.020566664,0.0625,-0.02867379,0,1,1,0.1,0,0,0,0,
216.2260565,,,,1723.684221,0,-0.048046875,-0.95703125,-0.030952443,0.020684159,4.44E-14,-0.037218477,-48.64288636,0,0,0,0,0,0,-0.03932598,-0.24996872,0.020684159,0.0625,-0.030134261,0,1,1,0.05,0,0,0,0,
216.73539,,,,1719.440996,0,-0.047460938,-0.958691406,-0.030957179,0.020534916,1.81E-15,-0.036760777,-48.64244318,0,0,0,0,0,0,-0.039549955,-0.250224921,0.020534916,0.0625,-0.031135481,0,1,1,0.05,0,0,0,0,
217.305284,,,,1714.704667,0,-0.048339844,-0.957421875,-0.030956097,0.02055429,5.61E-17,-0.035427842,-47.17620455,0,0,0,0,0,0,-0.039464893,-0.2501325,0.02055429,0.0625,-0.031814646,0,1,1,0,0,0,0,0,
217.8461135,,,,1710.190096,0,-0.0484375,-0.956933594,-0.030911333,0.020969447,1.76E-18,-0.038831021,-44.8,0,0,0,0,0,0,-0.039525016,-0.249887985,0.020969447,0.0625,-0.032866695,0,1,1,0.15,0,0,0,0,
218.399749,,,,1705.579808,0,-0.047460938,-0.957910156,-0.030940791,0.020587271,5.54E-20,-0.036267572,-48.59233523,0,0,0,0,0,0,-0.03950122,-0.25006466,0.020587271,0.0625,-0.033405099,0,1,1,0.05,0,0,0,0,
218.94298,,,,1701.047046,0,-0.048144531,-0.957617188,-0.030988596,0.020150417,1.82E-21,-0.035213153,-46.98261364,0,0,0,0,0,0,-0.039231055,-0.250119832,0.020150417,0.0625,-0.033847401,0,1,1,0.1,0,0,0,0,
219.4717472,,,,1696.635158,0,-0.049316406,-0.957226563,-0.030928448,0.020670119,6.55E-23,-0.031601659,-47.51005455,0,0,0,0,0,0,-0.039741472,-0.250220914,0.020670119,0.0625,-0.033546621,0,1,1,0,0,0,0,0,
219.9945532,,,,1692.28379,0,-0.047949219,-0.957226563,-0.031039323,0.020570379,2.52E-24,-0.027291818,-45.70232045,0,0,0,0,0,0,-0.039250907,-0.250484899,0.020570379,0.0625,-0.032747686,0,1,1,0.05,0,0,0,0,
220.5397828,,,,1687.751629,0,-0.047753906,-0.957617188,-0.030992063,0.020825019,8.81E-26,-0.030746708,-41.73136591,0,0,0,0,0,0,-0.039218471,-0.250130838,0.020825019,0.0625,-0.032168998,0,1,1,0.05,0,0,0,0,
221.085996,,,,1683.185946,0,-0.048046875,-0.957519531,-0.03098479,0.020386437,2.62E-27,-0.027197098,-45.7,0,0,0,0,0,0,-0.039265522,-0.250128391,0.020386437,0.0625,-0.03174562,0,1,1,0.1,0,0,0,0,
221.625654,,,,1678.68625,0,-0.047949219,-0.957128906,-0.030972228,0.020075893,9.18E-29,-0.023918034,-40.38998864,0,0,0,0,0,0,-0.039522818,-0.250300199,0.020075893,0.0625,-0.030461875,0,1,1,0.1,0,0,0,0,
222.1393822,,,,1674.408937,0,-0.048535156,-0.95703125,-0.030977683,0.02067219,3.66E-30,-0.023745823,-41.88883864,0,0,0,0,0,0,-0.039703337,-0.250517842,0.02067219,0.0625,-0.029477127,0,1,1,0,0,0,0,0,
222.654251,,,,1670.102762,0,-0.047753906,-0.95703125,-0.030974788,0.020539112,1.34E-31,-0.023545926,-40.88097159,0,0,0,0,0,0,-0.039486606,-0.250281408,0.020539112,0.0625,-0.028596388,0,1,1,0.1,0,0,0,0,
223.1411057,,,,1666.046581,0,-0.048144531,-0.957421875,-0.030988653,0.020372912,6.36E-33,-0.030365748,-37.95280852,0,0,0.009633452,0,0,0,-0.03948274,-0.250371902,0.020372912,0.0625,-0.028592059,0,1,1,0.1,0,0,0,0,
223.650004,,,,1661.819287,0,-0.047851563,-0.956640625,-0.030962801,0.020405666,2.86E-34,-0.032130503,-46.6,0,0,0.002885575,0,0,0,-0.039427449,-0.250140678,0.020405666,0.0625,-0.029241148,0,1,1,0.1,0,0,0,0,
224.184957,,,,1657.363658,0,-0.047753906,-0.956933594,-0.030954042,0.02033489,9.76E-36,-0.028774372,-43.02183523,0,0,0,0,0,0,-0.039514378,-0.250167995,0.02033489,0.0625,-0.029198109,0,1,1,0.05,0,0,0,0,
224.7257062,,,,1652.86766,0,-0.047753906,-0.957324219,-0.030982275,0.020240445,3.48E-37,-0.030909964,-44.15422386,0,0,0,0,0,0,-0.039211259,-0.250057018,0.020240445,0.0625,-0.029397489,0,1,1,0,0,0,0,0,
225.2721382,,,,1648.298998,0,-0.048046875,-0.956933594,-0.031044308,0.020340166,1.05E-38,-0.028210951,-45.5,0,0,0,0,0,0,-0.039177225,-0.250445139,0.020340166,0.0625,-0.0293919,0,1,1,0.05,0,0,0,0,
225.8112025,,,,1643.822206,0,-0.048144531,-0.957421875,-0.030958459,0.020406806,3.30E-05,-0.025299474,-42.43639205,0,0,0,0,0,0,-0.039593646,-0.250277324,0.020406806,0.0625,-0.028694661,0,1,1,0.2,0,0,0,0,
226.3651262,,,,1639.203733,0,-0.048535156,-0.957714844,-0.030997349,0.020566372,3.69E-06,-0.029337399,-43.8,0,0,0,0,0,0,-0.039283532,-0.250231873,0.020566372,0.0625,-0.028755577,0,1,1,0.1,0,0,0,0,
226.9245148,,,,1634.538296,0,-0.048046875,-0.957128906,-0.030959009,0.020286612,1.11E-07,-0.026613748,-40.91917045,0,0,0,0,0,0,-0.039453862,-0.250141285,0.020286612,0.0625,-0.028454891,0,1,1,0.15,0,0,0,0,
227.463386,,,,1630.039706,0,-0.0484375,-0.957421875,-0.030996334,0.020683491,3.58E-09,-0.026167109,-43.27843182,0,0,0,0,0,0,-0.039585669,-0.250527102,0.020683491,0.0625,-0.02812811,0,1,1,0.1,0,0,0,0,
227.9921925,,,,1625.638317,0,-0.047460938,-0.956835938,-0.030953181,0.02067116,1.35E-10,-0.030498571,-42.2,0,0,0,0,0,0,-0.03933167,-0.249979431,0.02067116,0.0625,-0.028347732,0,1,1,0.15,0,0,0,0,
228.5444977,,,,1621.033873,0,-0.047949219,-0.957324219,-0.030896312,0.021060195,4.18E-12,-0.029151688,-38.1,0,0,0,0,0,0,-0.039856042,-0.250116791,0.021060195,0.0625,-0.028582234,0,1,1,0.05,0,0,0,0,
229.065752,,,,1616.687415,0,-0.048144531,-0.957128906,-0.030975265,0.020727136,1.58E-13,-0.023325275,-37.94977273,0,0,0,0,0,0,-0.039716438,-0.250514489,0.020727136,0.0625,-0.028016597,0,1,1,0.15,0,0,0,0,
229.5912412,,,,1612.307056,0,-0.047949219,-0.956933594,-0.031046208,0.020247963,5.77E-15,-0.023416827,-39.20431136,0,0,0,0,0,0,-0.039257594,-0.250538436,0.020247963,0.0625,-0.027169917,0,1,1,0.1,0,0,0,0,
230.0966722,,,,1608.082379,0,-0.049121094,-0.957226563,-0.03102929,0.020182145,2.30E-16,-0.023709602,-39.86508864,0,0,0,0,0,0,-0.039132882,-0.250298593,0.020182145,0.0625,-0.026724716,0,1,1,0,0,0,0,0,
230.5767295,,,,1604.081031,0,-0.048046875,-0.95703125,-0.030976299,0.020239307,1.12E-17,-0.022840051,-41.20989205,0,0,0,0,0,0,-0.039543093,-0.250348183,0.020239307,0.0625,-0.026160082,0,1,1,0.1,0,0,0,0,
231.0605305,,,,1600.052462,0,-0.048046875,-0.957128906,-0.031058298,0.020302012,5.51E-19,-0.024846824,-41.6439233,0,0,0,0,0,0,-0.039340607,-0.250703731,0.020302012,0.0625,-0.025973776,0,1,1,0.1,0,0,0,0,
231.554368,,,,1595.945373,0,-0.048242188,-0.957421875,-0.031033403,0.020359138,2.56E-20,-0.02510045,-40.45018182,0,0,0,0,0,0,-0.038981623,-0.250175321,0.020359138,0.0625,-0.025787613,0,1,1,0.1,0,0,0,0,
232.075788,,,,1591.593919,0,-0.048046875,-0.957128906,-0.031002105,0.020423485,9.60E-22,-0.02612426,-42.09945455,0,0,0,0,0,0,-0.039468844,-0.250449549,0.020423485,0.0625,-0.025852357,0,1,1,0.1,0,0,0,0,
232.5691677,,,,1587.485054,0,-0.0484375,-0.956933594,-0.030955424,0.020744748,4.43E-23,-0.025783656,-42.06854886,0,0,0,0,0,0,-0.039331717,-0.249994741,0.020744748,0.0625,-0.025848924,0,1,1,0.1,0,0,0,0,
233.0643512,,,,1583.349383,0,-0.047558594,-0.956640625,-0.030986868,0.020656285,1.89E-24,-0.032476269,-41.79512273,0,0,0,0,0,0,-0.03902914,-0.24990615,0.020656285,0.0625,-0.026539546,0,1,1,0.05,0,0,0,0,
233.543736,,,,1579.3589,0,-0.048339844,-0.957421875,-0.030991126,0.020909143,9.35E-26,-0.034737583,-33.9165,0,0,0,0,0,0,-0.03931563,-0.250221622,0.020909143,0.0625,-0.027695996,0,1,1,0.1,0,0,0,0,
234.0641422,,,,1575.037577,0,-0.048046875,-0.956640625,-0.030948427,0.020492508,3.89E-27,-0.036703091,-27.1088875,0,0,0,0,0,0,-0.039267062,-0.24988247,0.020492508,0.0625,-0.02900277,0,1,1,0.15,0,0,0,0,
234.6083935,,,,1570.508821,0,-0.048828125,-0.957324219,-0.030910318,0.020514794,1.37E-28,-0.038164863,-26.9977642,0,0,0,0,0,0,-0.039556064,-0.249912129,0.020514794,0.0625,-0.030450273,0,1,1,0.1,0,0,0,0,
