RPM,time,Count,0.017554881,0.017554881,Record time: 1670.856
54.6,1491.374899,84955,,,
53.1,1491.392454,84956,,,
53.1,1491.410008,84957,,,
54.3,1491.427563,84958,,,
54,1491.445118,84959,,,
53.2,1491.462673,84960,,,
53.4,1491.480228,84961,,,
53.4,1491.497783,84962,,,
53.7,1491.515338,84963,,,
53.7,1491.532893,84964,,,
54.3,1491.550447,84965,,,
54.3,1491.568002,84966,,,
54,1491.585557,84967,,,
54,1491.603112,84968,,,
54.3,1491.620667,84969,,,
54.9,1491.638222,84970,,,
55.1,1491.655777,84971,,,
54.6,1491.673332,84972,,,
54.5,1491.690887,84973,,,
54.5,1491.708441,84974,,,
55.1,1491.725996,84975,,,
55.5,1491.743551,84976,,,
55.9,1491.761106,84977,,,
56.1,1491.778661,84978,,,
55.4,1491.796216,84979,,,
54.4,1491.813771,84980,,,
54.4,1491.831326,84981,,,
54.4,1491.84888,84982,,,
55.4,1491.866435,84983,,,
54.3,1491.88399,84984,,,
54.3,1491.901545,84985,,,
54.3,1491.9191,84986,,,
54.3,1491.936655,84987,,,
54,1491.95421,84988,,,
54.6,1491.971765,84989,,,
55.3,1491.989319,84990,,,
54.6,1492.006874,84991,,,
54.1,1492.024429,84992,,,
54.1,1492.041984,84993,,,
54,1492.059539,84994,,,
53.9,1492.077094,84995,,,
54.3,1492.094649,84996,,,
54.6,1492.112204,84997,,,
54.2,1492.129759,84998,,,
54.1,1492.147313,84999,,,
54.4,1492.164868,85000,,,
54.8,1492.182423,85001,,,
55.5,1492.199978,85002,,,
55.5,1492.217533,85003,,,
55.3,1492.235088,85004,,,
54,1492.252643,85005,,,
53.2,1492.270198,85006,,,
53.5,1492.287752,85007,,,
54,1492.305307,85008,,,
53.9,1492.322862,85009,,,
53.9,1492.340417,85010,,,
53.7,1492.357972,85011,,,
53.7,1492.375527,85012,,,
53.5,1492.393082,85013,,,
53.7,1492.410637,85014,,,
54.1,1492.428192,85015,,,
54.1,1492.445746,85016,,,
54.1,1492.463301,85017,,,
53.5,1492.480856,85018,,,
52.9,1492.498411,85019,,,
53.6,1492.515966,85020,,,
54.1,1492.533521,85021,,,
53.7,1492.551076,85022,,,
53.7,1492.568631,85023,,,
53.7,1492.586185,85024,,,
53.8,1492.60374,85025,,,
54.2,1492.621295,85026,,,
54.1,1492.63885,85027,,,
55,1492.656405,85028,,,
55.3,1492.67396,85029,,,
54.7,1492.691515,85030,,,
53.8,1492.70907,85031,,,
53.9,1492.726624,85032,,,
54.7,1492.744179,85033,,,
54.7,1492.761734,85034,,,
55,1492.779289,85035,,,
54.7,1492.796844,85036,,,
54.4,1492.814399,85037,,,
54.4,1492.831954,85038,,,
54.7,1492.849509,85039,,,
55.3,1492.867064,85040,,,
55.7,1492.884618,85041,,,
55.2,1492.902173,85042,,,
54.5,1492.919728,85043,,,
54.4,1492.937283,85044,,,
54.4,1492.954838,85045,,,
55,1492.972393,85046,,,
55.2,1492.989948,85047,,,
55.1,1493.007503,85048,,,
55.2,1493.025057,85049,,,
54.7,1493.042612,85050,,,
54.9,1493.060167,85051,,,
55.8,1493.077722,85052,,,
55.5,1493.095277,85053,,,
55.5,1493.112832,85054,,,
54.1,1493.130387,85055,,,
53.6,1493.147942,85056,,,
53.8,1493.165497,85057,,,
53.9,1493.183051,85058,,,
54.6,1493.200606,85059,,,
54.6,1493.218161,85060,,,
54.6,1493.235716,85061,,,
54.1,1493.253271,85062,,,
53.9,1493.270826,85063,,,
53.9,1493.288381,85064,,,
53.6,1493.305936,85065,,,
54.3,1493.32349,85066,,,
54.9,1493.341045,85067,,,
54.1,1493.3586,85068,,,
53.4,1493.376155,85069,,,
53.2,1493.39371,85070,,,
53.5,1493.411265,85071,,,
54.3,1493.42882,85072,,,
54.5,1493.446375,85073,,,
54.3,1493.463929,85074,,,
54.2,1493.481484,85075,,,
54.2,1493.499039,85076,,,
54.5,1493.516594,85077,,,
54.7,1493.534149,85078,,,
54.3,1493.551704,85079,,,
53.9,1493.569259,85080,,,
53.5,1493.586814,85081,,,
53,1493.604369,85082,,,
54.3,1493.621923,85083,,,
54.3,1493.639478,85084,,,
54.3,1493.657033,85085,,,
54.4,1493.674588,85086,,,
53.7,1493.692143,85087,,,
53.2,1493.709698,85088,,,
53.2,1493.727253,85089,,,
53.9,1493.744808,85090,,,
54.7,1493.762362,85091,,,
54.4,1493.779917,85092,,,
54,1493.797472,85093,,,
53.8,1493.815027,85094,,,
54.1,1493.832582,85095,,,
54.1,1493.850137,85096,,,
55.2,1493.867692,85097,,,
55.9,1493.885247,85098,,,
55.9,1493.902802,85099,,,
55.2,1493.920356,85100,,,
54.8,1493.937911,85101,,,
55.3,1493.955466,85102,,,
55.6,1493.973021,85103,,,
55.8,1493.990576,85104,,,
55.8,1494.008131,85105,,,
55.3,1494.025686,85106,,,
54.6,1494.043241,85107,,,
54,1494.060795,85108,,,
54.3,1494.07835,85109,,,
55.1,1494.095905,85110,,,
55.1,1494.11346,85111,,,
54.9,1494.131015,85112,,,
54.4,1494.14857,85113,,,
54.1,1494.166125,85114,,,
54.8,1494.18368,85115,,,
54.8,1494.201234,85116,,,
54.5,1494.218789,85117,,,
54.5,1494.236344,85118,,,
53.7,1494.253899,85119,,,
53.7,1494.271454,85120,,,
54,1494.289009,85121,,,
55,1494.306564,85122,,,
55.3,1494.324119,85123,,,
55,1494.341674,85124,,,
54.7,1494.359228,85125,,,
54.7,1494.376783,85126,,,
54.3,1494.394338,85127,,,
54.1,1494.411893,85128,,,
54.5,1494.429448,85129,,,
54.5,1494.447003,85130,,,
53.6,1494.464558,85131,,,
52.9,1494.482113,85132,,,
53.5,1494.499667,85133,,,
54.3,1494.517222,85134,,,
54.6,1494.534777,85135,,,
54.6,1494.552332,85136,,,
54.2,1494.569887,85137,,,
54.2,1494.587442,85138,,,
53.1,1494.604997,85139,,,
53.1,1494.622552,85140,,,
54,1494.640106,85141,,,
54.3,1494.657661,85142,,,
54,1494.675216,85143,,,
53.4,1494.692771,85144,,,
53,1494.710326,85145,,,
53,1494.727881,85146,,,
54.4,1494.745436,85147,,,
54.4,1494.762991,85148,,,
55.2,1494.780546,85149,,,
55,1494.7981,85150,,,
54.5,1494.815655,85151,,,
53.6,1494.83321,85152,,,
53.5,1494.850765,85153,,,
54.4,1494.86832,85154,,,
54.7,1494.885875,85155,,,
54,1494.90343,85156,,,
53.7,1494.920985,85157,,,
54,1494.938539,85158,,,
55.2,1494.956094,85159,,,
55.2,1494.973649,85160,,,
55.2,1494.991204,85161,,,
54.6,1495.008759,85162,,,
54.6,1495.026314,85163,,,
55.2,1495.043869,85164,,,
55.2,1495.061424,85165,,,
55.5,1495.078979,85166,,,
55.3,1495.096533,85167,,,
54.9,1495.114088,85168,,,
54.4,1495.131643,85169,,,
54.5,1495.149198,85170,,,
55.7,1495.166753,85171,,,
56,1495.184308,85172,,,
56,1495.201863,85173,,,
55.7,1495.219418,85174,,,
55.3,1495.236972,85175,,,
54.4,1495.254527,85176,,,
53.9,1495.272082,85177,,,
53.9,1495.289637,85178,,,
54.8,1495.307192,85179,,,
54.9,1495.324747,85180,,,
53.8,1495.342302,85181,,,
53.7,1495.359857,85182,,,
53.8,1495.377411,85183,,,
54.3,1495.394966,85184,,,
55,1495.412521,85185,,,
54.5,1495.430076,85186,,,
53.9,1495.447631,85187,,,
53.9,1495.465186,85188,,,
53.9,1495.482741,85189,,,
54,1495.500296,85190,,,
54.3,1495.517851,85191,,,
54.3,1495.535405,85192,,,
53.9,1495.55296,85193,,,
53.6,1495.570515,85194,,,
54,1495.58807,85195,,,
54.6,1495.605625,85196,,,
54.6,1495.62318,85197,,,
55.3,1495.640735,85198,,,
55.4,1495.65829,85199,,,
54.3,1495.675844,85200,,,
53.1,1495.693399,85201,,,
53.4,1495.710954,85202,,,
54.3,1495.728509,85203,,,
53.9,1495.746064,85204,,,
53.6,1495.763619,85205,,,
53.8,1495.781174,85206,,,
53.8,1495.798729,85207,,,
53.4,1495.816284,85208,,,
53.3,1495.833838,85209,,,
53.3,1495.851393,85210,,,
54.2,1495.868948,85211,,,
54.2,1495.886503,85212,,,
53.6,1495.904058,85213,,,
53.4,1495.921613,85214,,,
53.4,1495.939168,85215,,,
54,1495.956723,85216,,,
54.5,1495.974277,85217,,,
54.3,1495.991832,85218,,,
54.3,1496.009387,85219,,,
54.3,1496.026942,85220,,,
54.6,1496.044497,85221,,,
54.9,1496.062052,85222,,,
55.6,1496.079607,85223,,,
56,1496.097162,85224,,,
55.3,1496.114716,85225,,,
54.6,1496.132271,85226,,,
54.7,1496.149826,85227,,,
54.7,1496.167381,85228,,,
55.2,1496.184936,85229,,,
54.8,1496.202491,85230,,,
54.4,1496.220046,85231,,,
54.4,1496.237601,85232,,,
54.1,1496.255156,85233,,,
54.7,1496.27271,85234,,,
55.4,1496.290265,85235,,,
55.2,1496.30782,85236,,,
54.7,1496.325375,85237,,,
54.3,1496.34293,85238,,,
54.3,1496.360485,85239,,,
54.1,1496.37804,85240,,,
54.6,1496.395595,85241,,,
54.8,1496.413149,85242,,,
54.5,1496.430704,85243,,,
54.7,1496.448259,85244,,,
54.6,1496.465814,85245,,,
54.5,1496.483369,85246,,,
54.5,1496.500924,85247,,,
54.5,1496.518479,85248,,,
55.8,1496.536034,85249,,,
55.6,1496.553589,85250,,,
54.2,1496.571143,85251,,,
53.5,1496.588698,85252,,,
53.8,1496.606253,85253,,,
54,1496.623808,85254,,,
54.2,1496.641363,85255,,,
54.4,1496.658918,85256,,,
53.9,1496.676473,85257,,,
53.6,1496.694028,85258,,,
53.6,1496.711582,85259,,,
53.6,1496.729137,85260,,,
54.1,1496.746692,85261,,,
54.5,1496.764247,85262,,,
54,1496.781802,85263,,,
53.3,1496.799357,85264,,,
53.2,1496.816912,85265,,,
53.5,1496.834467,85266,,,
53.5,1496.852021,85267,,,
54.1,1496.869576,85268,,,
54.2,1496.887131,85269,,,
54.3,1496.904686,85270,,,
54.3,1496.922241,85271,,,
54.7,1496.939796,85272,,,
54.9,1496.957351,85273,,,
54.3,1496.974906,85274,,,
53.8,1496.992461,85275,,,
53.6,1497.010015,85276,,,
53.2,1497.02757,85277,,,
53.5,1497.045125,85278,,,
53.5,1497.06268,85279,,,
54.6,1497.080235,85280,,,
54.6,1497.09779,85281,,,
54,1497.115345,85282,,,
54,1497.1329,85283,,,
54.2,1497.150454,85284,,,
54.2,1497.168009,85285,,,
54.7,1497.185564,85286,,,
55.7,1497.203119,85287,,,
55.3,1497.220674,85288,,,
55.3,1497.238229,85289,,,
54.4,1497.255784,85290,,,
54.4,1497.273339,85291,,,
55,1497.290893,85292,,,
55.5,1497.308448,85293,,,
55.7,1497.326003,85294,,,
55.5,1497.343558,85295,,,
54.9,1497.361113,85296,,,
55.1,1497.378668,85297,,,
55.8,1497.396223,85298,,,
55.8,1497.413778,85299,,,
55.6,1497.431333,85300,,,
54.6,1497.448887,85301,,,
54,1497.466442,85302,,,
53.9,1497.483997,85303,,,
54.1,1497.501552,85304,,,
54.7,1497.519107,85305,,,
54.7,1497.536662,85306,,,
54.5,1497.554217,85307,,,
53.9,1497.571772,85308,,,
53.5,1497.589326,85309,,,
54.6,1497.606881,85310,,,
54.2,1497.624436,85311,,,
53.7,1497.641991,85312,,,
53.5,1497.659546,85313,,,
53.8,1497.677101,85314,,,
54.6,1497.694656,85315,,,
55.1,1497.712211,85316,,,
54.6,1497.729766,85317,,,
54.5,1497.74732,85318,,,
54.5,1497.764875,85319,,,
54.4,1497.78243,85320,,,
54.4,1497.799985,85321,,,
54.2,1497.81754,85322,,,
54.2,1497.835095,85323,,,
54.2,1497.85265,85324,,,
53.6,1497.870205,85325,,,
52.8,1497.887759,85326,,,
52.8,1497.905314,85327,,,
54.3,1497.922869,85328,,,
54.3,1497.940424,85329,,,
54.6,1497.957979,85330,,,
54,1497.975534,85331,,,
53.1,1497.993089,85332,,,
52.9,1498.010644,85333,,,
53.9,1498.028198,85334,,,
54.4,1498.045753,85335,,,
53.8,1498.063308,85336,,,
53.8,1498.080863,85337,,,
53.3,1498.098418,85338,,,
53.1,1498.115973,85339,,,
53.4,1498.133528,85340,,,
54.6,1498.151083,85341,,,
55.3,1498.168638,85342,,,
54.9,1498.186192,85343,,,
54.7,1498.203747,85344,,,
54.8,1498.221302,85345,,,
54.8,1498.238857,85346,,,
55.2,1498.256412,85347,,,
55.4,1498.273967,85348,,,
54.7,1498.291522,85349,,,
54.1,1498.309077,85350,,,
54.1,1498.326631,85351,,,
54.4,1498.344186,85352,,,
55.1,1498.361741,85353,,,
55.2,1498.379296,85354,,,
55.1,1498.396851,85355,,,
54.7,1498.414406,85356,,,
54.3,1498.431961,85357,,,
54.3,1498.449516,85358,,,
54.9,1498.467071,85359,,,
55,1498.484625,85360,,,
55,1498.50218,85361,,,
54.3,1498.519735,85362,,,
54,1498.53729,85363,,,
54.3,1498.554845,85364,,,
55.3,1498.5724,85365,,,
55.7,1498.589955,85366,,,
55.3,1498.60751,85367,,,
55.1,1498.625064,85368,,,
54.3,1498.642619,85369,,,
54.3,1498.660174,85370,,,
53.9,1498.677729,85371,,,
54.6,1498.695284,85372,,,
54.7,1498.712839,85373,,,
53.7,1498.730394,85374,,,
53.5,1498.747949,85375,,,
53.8,1498.765503,85376,,,
54.1,1498.783058,85377,,,
54.1,1498.800613,85378,,,
54.7,1498.818168,85379,,,
54.3,1498.835723,85380,,,
53.4,1498.853278,85381,,,
53.4,1498.870833,85382,,,
53.9,1498.888388,85383,,,
54.1,1498.905943,85384,,,
54,1498.923497,85385,,,
53.5,1498.941052,85386,,,
53.2,1498.958607,85387,,,
53.2,1498.976162,85388,,,
53.5,1498.993717,85389,,,
54.5,1499.011272,85390,,,
55.1,1499.028827,85391,,,
55.5,1499.046382,85392,,,
54.5,1499.063936,85393,,,
54.5,1499.081491,85394,,,
52.7,1499.099046,85395,,,
53.1,1499.116601,85396,,,
54.4,1499.134156,85397,,,
53.9,1499.151711,85398,,,
53.3,1499.169266,85399,,,
53.3,1499.186821,85400,,,
53.6,1499.204376,85401,,,
53.5,1499.22193,85402,,,
53.7,1499.239485,85403,,,
54.8,1499.25704,85404,,,
54.7,1499.274595,85405,,,
54.1,1499.29215,85406,,,
54.2,1499.309705,85407,,,
54.5,1499.32726,85408,,,
54.5,1499.344815,85409,,,
54.9,1499.362369,85410,,,
55.2,1499.379924,85411,,,
55,1499.397479,85412,,,
54.7,1499.415034,85413,,,
55,1499.432589,85414,,,
55.6,1499.450144,85415,,,
55.9,1499.467699,85416,,,
56.1,1499.485254,85417,,,
55.6,1499.502808,85418,,,
55.6,1499.520363,85419,,,
54.5,1499.537918,85420,,,
55.1,1499.555473,85421,,,
55.1,1499.573028,85422,,,
55,1499.590583,85423,,,
54.4,1499.608138,85424,,,
54.2,1499.625693,85425,,,
54.1,1499.643248,85426,,,
54.5,1499.660802,85427,,,
55.1,1499.678357,85428,,,
54.7,1499.695912,85429,,,
54.7,1499.713467,85430,,,
54.4,1499.731022,85431,,,
54.4,1499.748577,85432,,,
54,1499.766132,85433,,,
53.6,1499.783687,85434,,,
54.4,1499.801241,85435,,,
54.6,1499.818796,85436,,,
54.1,1499.836351,85437,,,
54.1,1499.853906,85438,,,
54.3,1499.871461,85439,,,
54.3,1499.889016,85440,,,
54.4,1499.906571,85441,,,
55.3,1499.924126,85442,,,
55.6,1499.94168,85443,,,
54.1,1499.959235,85444,,,
53,1499.97679,85445,,,
53.4,1499.994345,85446,,,
53.9,1500.0119,85447,,,
53.8,1500.029455,85448,,,
53.9,1500.04701,85449,,,
53.9,1500.064565,85450,,,
53.8,1500.08212,85451,,,
53.4,1500.099674,85452,,,
53.5,1500.117229,85453,,,
54,1500.134784,85454,,,
54.3,1500.152339,85455,,,
54,1500.169894,85456,,,
53.3,1500.187449,85457,,,
53,1500.205004,85458,,,
53.6,1500.222559,85459,,,
53.6,1500.240113,85460,,,
53.9,1500.257668,85461,,,
53.8,1500.275223,85462,,,
54.1,1500.292778,85463,,,
54.1,1500.310333,85464,,,
53.9,1500.327888,85465,,,
55.2,1500.345443,85466,,,
55.7,1500.362998,85467,,,
54.7,1500.380553,85468,,,
54.7,1500.398107,85469,,,
53.7,1500.415662,85470,,,
54.1,1500.433217,85471,,,
54.1,1500.450772,85472,,,
54.8,1500.468327,85473,,,
54.8,1500.485882,85474,,,
55.1,1500.503437,85475,,,
54.8,1500.520992,85476,,,
54.3,1500.538546,85477,,,
54.6,1500.556101,85478,,,
55.4,1500.573656,85479,,,
55.4,1500.591211,85480,,,
55.6,1500.608766,85481,,,
55.2,1500.626321,85482,,,
54.4,1500.643876,85483,,,
54.4,1500.661431,85484,,,
54.9,1500.678985,85485,,,
55.2,1500.69654,85486,,,
55.2,1500.714095,85487,,,
54.8,1500.73165,85488,,,
54.9,1500.749205,85489,,,
54.9,1500.76676,85490,,,
55.6,1500.784315,85491,,,
55.4,1500.80187,85492,,,
54.4,1500.819425,85493,,,
53.8,1500.836979,85494,,,
53.7,1500.854534,85495,,,
54,1500.872089,85496,,,
54.7,1500.889644,85497,,,
54.5,1500.907199,85498,,,
54.1,1500.924754,85499,,,
54,1500.942309,85500,,,
53.6,1500.959864,85501,,,
53.6,1500.977418,85502,,,
54.1,1500.994973,85503,,,
55.1,1501.012528,85504,,,
54.1,1501.030083,85505,,,
54.1,1501.047638,85506,,,
53.4,1501.065193,85507,,,
53.2,1501.082748,85508,,,
53.5,1501.100303,85509,,,
53.5,1501.117858,85510,,,
54.3,1501.135412,85511,,,
54.5,1501.152967,85512,,,
54.4,1501.170522,85513,,,
54.3,1501.188077,85514,,,
54.5,1501.205632,85515,,,
54.6,1501.223187,85516,,,
54.4,1501.240742,85517,,,
53.8,1501.258297,85518,,,
53.4,1501.275851,85519,,,
53.4,1501.293406,85520,,,
53.1,1501.310961,85521,,,
53.3,1501.328516,85522,,,
54.1,1501.346071,85523,,,
54.4,1501.363626,85524,,,
54,1501.381181,85525,,,
53.4,1501.398736,85526,,,
53.1,1501.41629,85527,,,
54.1,1501.433845,85528,,,
55,1501.4514,85529,,,
54.6,1501.468955,85530,,,
54.1,1501.48651,85531,,,
54.1,1501.504065,85532,,,
54.1,1501.52162,85533,,,
54.3,1501.539175,85534,,,
55.2,1501.55673,85535,,,
56.1,1501.574284,85536,,,
55.6,1501.591839,85537,,,
55,1501.609394,85538,,,
55.3,1501.626949,85539,,,
55.7,1501.644504,85540,,,
55.8,1501.662059,85541,,,
55.8,1501.679614,85542,,,
55.3,1501.697169,85543,,,
55.3,1501.714723,85544,,,
54.6,1501.732278,85545,,,
53.9,1501.749833,85546,,,
54.2,1501.767388,85547,,,
55.1,1501.784943,85548,,,
55.2,1501.802498,85549,,,
54.9,1501.820053,85550,,,
54.4,1501.837608,85551,,,
53.9,1501.855163,85552,,,
53.9,1501.872717,85553,,,
54.6,1501.890272,85554,,,
55.2,1501.907827,85555,,,
54.6,1501.925382,85556,,,
54,1501.942937,85557,,,
53.7,1501.960492,85558,,,
53.9,1501.978047,85559,,,
55,1501.995602,85560,,,
55,1502.013156,85561,,,
55.4,1502.030711,85562,,,
55,1502.048266,85563,,,
54.9,1502.065821,85564,,,
54.5,1502.083376,85565,,,
54,1502.100931,85566,,,
54.4,1502.118486,85567,,,
54.4,1502.136041,85568,,,
53.5,1502.153595,85569,,,
53,1502.17115,85570,,,
53.5,1502.188705,85571,,,
53.5,1502.20626,85572,,,
54.2,1502.223815,85573,,,
54.5,1502.24137,85574,,,
54.2,1502.258925,85575,,,
53.3,1502.27648,85576,,,
53.1,1502.294035,85577,,,
54,1502.311589,85578,,,
54.6,1502.329144,85579,,,
54.6,1502.346699,85580,,,
54,1502.364254,85581,,,
53.2,1502.381809,85582,,,
53.2,1502.399364,85583,,,
53,1502.416919,85584,,,
53.3,1502.434474,85585,,,
54.2,1502.452028,85586,,,
55.1,1502.469583,85587,,,
55,1502.487138,85588,,,
54.7,1502.504693,85589,,,
53.7,1502.522248,85590,,,
53.6,1502.539803,85591,,,
54.7,1502.557358,85592,,,
54.7,1502.574913,85593,,,
55,1502.592467,85594,,,
54.1,1502.610022,85595,,,
53.9,1502.627577,85596,,,
54.3,1502.645132,85597,,,
54.5,1502.662687,85598,,,
55.1,1502.680242,85599,,,
55.4,1502.697797,85600,,,
55.4,1502.715352,85601,,,
54.6,1502.732907,85602,,,
54.6,1502.750461,85603,,,
55.5,1502.768016,85604,,,
55.5,1502.785571,85605,,,
55.3,1502.803126,85606,,,
54.8,1502.820681,85607,,,
54.5,1502.838236,85608,,,
54.6,1502.855791,85609,,,
55.6,1502.873346,85610,,,
55.8,1502.8909,85611,,,
55.6,1502.908455,85612,,,
55.6,1502.92601,85613,,,
55.2,1502.943565,85614,,,
54.2,1502.96112,85615,,,
53.6,1502.978675,85616,,,
54.8,1502.99623,85617,,,
54.8,1503.013785,85618,,,
54.9,1503.03134,85619,,,
53.7,1503.048894,85620,,,
53.7,1503.066449,85621,,,
53.7,1503.084004,85622,,,
53.7,1503.101559,85623,,,
54.2,1503.119114,85624,,,
55.1,1503.136669,85625,,,
54.5,1503.154224,85626,,,
53.8,1503.171779,85627,,,
53.9,1503.189333,85628,,,
53.8,1503.206888,85629,,,
53.8,1503.224443,85630,,,
54.2,1503.241998,85631,,,
53.8,1503.259553,85632,,,
53.6,1503.277108,85633,,,
53.6,1503.294663,85634,,,
53.9,1503.312218,85635,,,
54.5,1503.329772,85636,,,
55.2,1503.347327,85637,,,
55.3,1503.364882,85638,,,
54.3,1503.382437,85639,,,
53.1,1503.399992,85640,,,
53.3,1503.417547,85641,,,
53.3,1503.435102,85642,,,
54.2,1503.452657,85643,,,
53.9,1503.470212,85644,,,
53.7,1503.487766,85645,,,
53.7,1503.505321,85646,,,
53.3,1503.522876,85647,,,
53.4,1503.540431,85648,,,
54.1,1503.557986,85649,,,
54.2,1503.575541,85650,,,
53.8,1503.593096,85651,,,
53.8,1503.610651,85652,,,
53.4,1503.628205,85653,,,
54.3,1503.64576,85654,,,
54.3,1503.663315,85655,,,
54.3,1503.68087,85656,,,
54.8,1503.698425,85657,,,
54.4,1503.71598,85658,,,
54.4,1503.733535,85659,,,
54.9,1503.75109,85660,,,
54.8,1503.768645,85661,,,
55.6,1503.786199,85662,,,
56.3,1503.803754,85663,,,
55.5,1503.821309,85664,,,
55.5,1503.838864,85665,,,
54.5,1503.856419,85666,,,
54.5,1503.873974,85667,,,
55.1,1503.891529,85668,,,
55.2,1503.909084,85669,,,
54.7,1503.926638,85670,,,
54.5,1503.944193,85671,,,
54.3,1503.961748,85672,,,
54.6,1503.979303,85673,,,
55.1,1503.996858,85674,,,
55.1,1504.014413,85675,,,
55.1,1504.031968,85676,,,
54.7,1504.049523,85677,,,
54.2,1504.067077,85678,,,
54,1504.084632,85679,,,
54.4,1504.102187,85680,,,
54.6,1504.119742,85681,,,
54.5,1504.137297,85682,,,
54.6,1504.154852,85683,,,
54.4,1504.172407,85684,,,
54.6,1504.189962,85685,,,
55.7,1504.207517,85686,,,
55.7,1504.225071,85687,,,
55.4,1504.242626,85688,,,
54.1,1504.260181,85689,,,
53.5,1504.277736,85690,,,
53.6,1504.295291,85691,,,
53.8,1504.312846,85692,,,
53.8,1504.330401,85693,,,
54.2,1504.347956,85694,,,
54.2,1504.36551,85695,,,
53.8,1504.383065,85696,,,
53.5,1504.40062,85697,,,
53.5,1504.418175,85698,,,
54.4,1504.43573,85699,,,
54.4,1504.453285,85700,,,
54.1,1504.47084,85701,,,
54.1,1504.488395,85702,,,
53.3,1504.50595,85703,,,
53,1504.523504,85704,,,
53.4,1504.541059,85705,,,
53.9,1504.558614,85706,,,
54.1,1504.576169,85707,,,
54.1,1504.593724,85708,,,
54.2,1504.611279,85709,,,
54.4,1504.628834,85710,,,
54.6,1504.646389,85711,,,
54.3,1504.663943,85712,,,
54.3,1504.681498,85713,,,
53.5,1504.699053,85714,,,
53.3,1504.716608,85715,,,
53.7,1504.734163,85716,,,
53.7,1504.751718,85717,,,
54.6,1504.769273,85718,,,
54.7,1504.786828,85719,,,
54.2,1504.804382,85720,,,
54.2,1504.821937,85721,,,
54.3,1504.839492,85722,,,
54.8,1504.857047,85723,,,
55.7,1504.874602,85724,,,
55.7,1504.892157,85725,,,
55.5,1504.909712,85726,,,
54.5,1504.927267,85727,,,
54.3,1504.944822,85728,,,
54.3,1504.962376,85729,,,
54.8,1504.979931,85730,,,
55.5,1504.997486,85731,,,
55.7,1505.015041,85732,,,
55.6,1505.032596,85733,,,
54.9,1505.050151,85734,,,
54.9,1505.067706,85735,,,
54.9,1505.085261,85736,,,
55.6,1505.102815,85737,,,
55.7,1505.12037,85738,,,
54.6,1505.137925,85739,,,
54,1505.15548,85740,,,
53.9,1505.173035,85741,,,
53.8,1505.19059,85742,,,
54.6,1505.208145,85743,,,
54.8,1505.2257,85744,,,
54.8,1505.243254,85745,,,
54.4,1505.260809,85746,,,
53.9,1505.278364,85747,,,
53.5,1505.295919,85748,,,
54.3,1505.313474,85749,,,
54.9,1505.331029,85750,,,
54.3,1505.348584,85751,,,
53.7,1505.366139,85752,,,
53.4,1505.383694,85753,,,
53.5,1505.401248,85754,,,
54.5,1505.418803,85755,,,
54.5,1505.436358,85756,,,
54.9,1505.453913,85757,,,
54.5,1505.471468,85758,,,
54.4,1505.489023,85759,,,
54.4,1505.506578,85760,,,
54.1,1505.524133,85761,,,
54.1,1505.541687,85762,,,
54.2,1505.559242,85763,,,
53.7,1505.576797,85764,,,
53.7,1505.594352,85765,,,
52.6,1505.611907,85766,,,
52.6,1505.629462,85767,,,
53,1505.647017,85768,,,
54.4,1505.664572,85769,,,
54.7,1505.682127,85770,,,
54,1505.699681,85771,,,
53.1,1505.717236,85772,,,
52.8,1505.734791,85773,,,
53.6,1505.752346,85774,,,
53.6,1505.769901,85775,,,
54.4,1505.787456,85776,,,
54.1,1505.805011,85777,,,
53.4,1505.822566,85778,,,
53.1,1505.84012,85779,,,
53.4,1505.857675,85780,,,
54.6,1505.87523,85781,,,
55.4,1505.892785,85782,,,
55,1505.91034,85783,,,
54.7,1505.927895,85784,,,
54.7,1505.94545,85785,,,
54.7,1505.963005,85786,,,
54.9,1505.980559,85787,,,
55.4,1505.998114,85788,,,
55.5,1506.015669,85789,,,
54.8,1506.033224,85790,,,
54.2,1506.050779,85791,,,
54.3,1506.068334,85792,,,
54.9,1506.085889,85793,,,
55.2,1506.103444,85794,,,
55.2,1506.120999,85795,,,
54.7,1506.138553,85796,,,
54.2,1506.156108,85797,,,
54.7,1506.173663,85798,,,
54.7,1506.191218,85799,,,
55.4,1506.208773,85800,,,
54.9,1506.226328,85801,,,
54.2,1506.243883,85802,,,
53.9,1506.261438,85803,,,
53.9,1506.278992,85804,,,
53.9,1506.296547,85805,,,
55,1506.314102,85806,,,
55.7,1506.331657,85807,,,
55.7,1506.349212,85808,,,
55.3,1506.366767,85809,,,
54.9,1506.384322,85810,,,
54.3,1506.401877,85811,,,
53.9,1506.419432,85812,,,
54.6,1506.436986,85813,,,
54.7,1506.454541,85814,,,
53.8,1506.472096,85815,,,
53.4,1506.489651,85816,,,
53.6,1506.507206,85817,,,
53.6,1506.524761,85818,,,
54.7,1506.542316,85819,,,
54.7,1506.559871,85820,,,
54.4,1506.577425,85821,,,
53.5,1506.59498,85822,,,
53.4,1506.612535,85823,,,
53.8,1506.63009,85824,,,
54.1,1506.647645,85825,,,
54,1506.6652,85826,,,
54,1506.682755,85827,,,
53.6,1506.70031,85828,,,
53.2,1506.717864,85829,,,
53.3,1506.735419,85830,,,
54.4,1506.752974,85831,,,
55.1,1506.770529,85832,,,
55.4,1506.788084,85833,,,
54.5,1506.805639,85834,,,
53.1,1506.823194,85835,,,
53.1,1506.840749,85836,,,
